id,trigger,conditions,script,text,options,notes
hmi_blackholeMercRefiningStationdefender_Desc,TriggerAutomatedDefenses,$hmi_hmiMercrefiningDefender score:100,HMIHumanDefenderCMD,"Rapidly a Mercenary fleet assembles from the structure and meets yours. It moves to aggressively protect the station, but you feel you could withdraw without the fleet attacking.",,
,,,,,,
#Rampant Mothership Station interaction,,,,,,
hmi_rampantmothershipDetails,ShowSalvageEntityDetails,"$customType == derelict_rampant_mothership
$tag:hmi_hmirampantmotherStation score:1001","ShowDefaultVisual
FireBest DerelictPrintExtraInfo","The vast bulk of the automated exploration mothership shifts and burns under the sensors. Up close the metal throbs almost organically, the slippery internal piping and reinforcement squishing from every opening like coppery blood of a dying beast. 

Dying, but not yet dead.",,
,,,,,,
#Nightmare Station interaction,,,,,,
hmi_nightmarestationOpenDialog,OpenInteractionDialog,"$tag:hmi_nightmarestationtag score:101
$hmi_nightmarestation score:101
","SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Your $shipOrFleet approaches the station.

At a distance it resembles other Domain-era research stations, with tall towers of research wings and cubic habitation blocks around a central core. On approach, however, the sensors pick up long protrusions from several sections of the station, like ominous spikes. Your ship detects faint readings from the slender structures, possibly decay from an old fission reactor finally giving out, or maybe accumulated extrastellar radiation from centuries of exposure. 

When your $shipOrFleet is close enough to establish visual contact, the delta-class AI in charge of analysing the sensor data starts reporting increased energy readings from the core of the station itself. At the same time your sensor officer contradicts the report saying the station is a dead hulk, like many others before it.

You swear you hear a low-pitched whine coming from the internal comms as your officer reports, and you begin to feel uneasy. Your navigation officer, unsure, asks whether fleet should continue the approach.",,
hmi_nightmarestationdefender_Desc,TriggerAutomatedDefenses,"$tag:hmi_nightmarestationtag score:101
$hmi_nightmarestation score:101
",SalvageDefenderInteraction,"Before you can answer your breath hitches, the hair on your arms stands on end, and you break out into sweat as something emerges from the station's guts, something inherently wrong, something that cries against all known laws of shipcraft or biology. You have no idea where it came from - whether it was camouflaged on the structure's surface, or if it somehow phased out of the station, or if it came from somewhere else entirely and happened to crawl out of the station into reality itself, it matters not: it's here, right here in front of you in all its grotesque glory.

Klaxons whine and comms are overloaded with terrified cries and screams and conflicting orders, all mixed into cacophony overloading your mind with noise. Your heart thumps in your ears as you rapidly call your $shipOrFleet to readiness.",,
hmi_nightmarestationPostDefenders,BeatDefendersContinue,"$tag:hmi_nightmarestationtag score:101
",,"As the Thing dies, you struggle to regain your senses. You cast your eyes about the bridge, taking in your readings from the $shipOrFleet, demanding reports and updates. It takes a few minutes before the dull roar of crying, screaming and shock is muted back down to more disciplined and manageable levels, and your heartbeat calms to a more standard cadence. Already the reports coming in make no sense - hull breaches, enemy boarding actions and even demons coming out of the walls have been reported across the $shipOrFleet. Soon the reports correct themselves, but make even less sense, indicating that the $shipOrFleet have actually been attacked by an enemy fleet, or infiltrated by saboteurs. Eventually your sensor officer tears you away from the baffling reports, and indicates that the research station, your prize, has been broken beyond recognition. It appears that in the battle against the Thing a stray round struck the structure, mortally wounding it. Quickly you dispatch salvage parties with one single question:",0:salBeatDefendersContinue:What the hell WAS that!?,
hmi_nightmarestationContinueDefenders,BeginSalvage,"$tag:hmi_nightmarestationtag score:101
","SetTextHighlights ""\""Recovered - A Mysterious Hullmod and A Mysterious Industrial Blueprint!\""""","Your salvage team, smaller than normal due to the large number of wounded or shaken crew refusing to get near the station, quickly begin the salvage operation. Interestingly, when the stray round from fighting shattered the station, it appears to have gone straight through some strange, exotic-looking structure at the core, linked up to a treasure trove of low-grade AI cores. While acquiring the surprise bounty, your nervous salvage team locates a server encased in sturdy plasteel connected to the bizarre AI core network. The outer shell is partially destroyed, with the physical server storage inside mostly intact.

On downloading the contents of the server and analysing the data, you finally discover what just happened. Apparently, a secret Tri-Tachyon project was looking into mind control and had set up in this abandoned research station before the First AI War. They discovered that a combination of subliminal messaging, hypnotics, implant hacking, and several other vaguely mentioned pieces of ominous technology could be used to provide an aggressive form of mind control. The overall idea was to hack the target's comms, sensor and life support systems and cause enemy fleets to turn against themselves in paranoid delusion and hallucination. However, at some point the project was terminated - why is not clear. There are some references to vaguely mentioned technology used by the apparatus causing an 'Instrumentality Event', which you believe is the possibility of a beta level, or even an alpha level AI core taking over the mind control system and turning the researchers against themselves.

Nevertheless, while the project was ostensibly shut down, this station was left dormant for future usage in something called the 'Seele Project' with the mind control system set to self-defence. Your $shipOrFleet had fallen prey to this defense system; it was not some ghost ship you were fighting, but in fact it was your $shipOrFleet tearing itself apart! That lucky stray round had destroyed a key component of the mind control system, and with its demise the mind control effects were lifted.

""Recovered - A Mysterious Hullmod and A Mysterious Industrial Blueprint!""",0:hmi_explore:Extraordinary!,
hmi_nightmarestationFacility,DialogOptionSelected,$option == hmi_explore,HMINightmareAddLoot HMINightmareAddLoot,"The experimental data, while analysing the effects and studies of the mind control technology itself, does not delve too deeply on the actual components of the mind control technology. However there are some blueprints of early, considerably less refined prototypes of the technology. These devices do not use the more exotic technologies mentioned in the data analyses of the later, refined versions, and their effects are considerably reduced in power, however they could be used to push a crew beyond it's normal capacity, and subtly influence people to join colonial ventures and pacify them subliminally once on planet. You consider the possibilities as your fleet pulls itself together, and salvage proceeds ahead.",0:hmi_nightmare_salvage_pick:Pick through the salvage,
hmi_nightmare_salvage,DialogOptionSelected,$option == hmi_nightmare_salvage_pick,SalvageEntity performSalvage,,100:defaultLeave:Leave,
,,,,,,
HMIMessBlockExploration,OpenInteractionDialog,$tag:hmi_mess_blocktag,"ShowDefaultVisual
SetShortcut defaultLeave ESCAPE","The surface of the planet crawls and shifts with nanites, the minute rampant robots roiling through the rapidly depleting crust. Bulbous growths form and grow and swell like metallic Eventide grapes, before they are plucked away by passing silvery clouds soaking the world. The glistening mists coalesce and crack with electricity and harvesting protocols, the air charged with voracious hunger, as resources are mindlessly collected to be sent onward.

To land on that forbidden ground would be suicide.",,
,,,,,,
#Station Rewards,,,,,,
liminaPostBattle,MessStationDestroyed,,,"Your $shipOrFleet begins to approach the hulk of the station to start evaluating salvage.

Salvaging such a hulk will be incredibly perilous, as whatever vague centralised intelligence was controlling the individual nanite colonies is now absent, causing the Mess to divide into small bubbles and begin to cannibalise each other and the station. Even now you watch as debris around the station rapidly deteriorates from the rampant mess, and your ship's adjusted shielding is working overtime to keep any infection at bay. Getting close to the hulk will be difficult, as sections that might be solid metal will crumple and fold like tin foil at the slightest touch of an engine outflow. Even now the innards of the station roil and threaten to tear apart the skin of the structure and bleed nanite Mess into space.",liminaBeatDefendersContinue:Continue,
liminaPostBattle2,DialogOptionSelected,$option == liminaBeatDefendersContinue,,"Things are tense. You've already had to promise your salvor crews triple hazard pay to even get them to contemplate harvesting this thing for ripe Nanite Mass.

Luckily you have a well travelled rigger who did a stint in Opuntia for a cycle, although her predilection for recreational drugs has addled her somewhat. Lead by the crazy rigger and clad in magnetic fields strong enough to rattle anyone's headgear, you can only watch with baited breath as the salvage shuttles go out, the image on your screen fuzzy from electromagnetic interference.",liminaBeatDefendersContinue2:Continue,
liminaPostBattle3,DialogOptionSelected,$option == liminaBeatDefendersContinue2,,"Suddenly the station buckles, and you watch the outer armour writhe and twist like a stormy sick-white sea. You grit your teeth as panicked messages crackle over the comms, your salvage chief alternating between giving orders and glaring at you.

Then, like a hull-breach siren  the mad rigger's laughing cuts through the comms, her salvage shuttle streaking low across the surface. It ducks and weaves over the rolling surface, before sharply rising upwards. The salvage chief is yelling something, but it's drowned out as she screams in delight,

""THERE SHE BLOWS!""",liminaBeatDefendersContinue3:Continue,
liminaPostBattle4,DialogOptionSelected,$option == liminaBeatDefendersContinue3,,"You watch transfixed as the surface tears apart in her wake, a spray of malignant Mess erupting from the surface mixed with reinforced metal and modular factory components.

And then you feel your stomach fall out from under you as whatever salvageable material could have been acquired is converted into space dust by hungry nanites before your eyes, your salvors running scared and giving panicked calls back to command. The salvage chief just glares at you, knowing exactly how bad of an idea it was to even consider harvesting the crumbling hulk, and here they stand, vindicated. You are more upset about the loss of the hulk - what might have been a goldmine of Nanite Mess just went up in smoke.

""By Ludd,"" you suddenly hear the Sensor officer utter in shock, ""Look what just came out of the fissure!""

Amazed, you watch as the Mess cannibalises itself into dust before your eyes, leaving behind the shadow of a cruiser-sized ship.",liminaBeatDefendersContinue4:Continue,
liminaPostBattle5,DialogOptionSelected,$option == liminaBeatDefendersContinue4,FireBest OpenInteractionDialog,,,
limina_wreckDetails,ShowSalvageEntityDetails,"$customType == wreck
$limina score:1000",ShowDefaultVisual,"The ship drifts, glinting in Mansa's light like a jewel. It vaguely resembles the Coelum-class seen in Remnant fleets, but it's too clean, too alien in appearance. At once, you begin to consider salvaging it. The prospect does not sound appealing - this ship was buried deep within the bowels of a nanite infested station that just reduced itself to space dust, with no guarantee that this object won't do the exact same thing. But you've come too far, fought to hard to leave with nothing.

The following negotiations are quickly made with your sputtering salvage chief, and become very loud once or twice, before your chief begrudging sends the incredulous salvage crews out to the ship. The command is made slightly easier by your sensor officer reporting a surprising absence of nanite infection on the ship.

At least according to vague scans made through intense electromagnetic interference.",,
liminaSalvage1,CheckSalvageSpecial,"$salvageSpecialData != null
$customType == wreck
$limina score:1000",,"The salvor crews are sent in - with promise of considerable hazard pay - to investigate the ship. Your salvage teams dock shuttles at various entry points along the vessel's massive hull, carefully ensuring that the hull is clean of nanite infestation with broad EM sweeps.",liminaSalvage2:Continue,
liminaSalvage2,DialogOptionSelected,$option == liminaSalvage2,,"It doesn't take long for reports to come in -  the vessel is heavily damaged, and though of exotic design, it is theoretically recoverable.

Strangely, the vessel appears to have been constructed with crew in mind, with all the amenities and interfaces necessary for a human crew to operate. What is even more bizarre is that while there are trace readings corresponding to nanite infestation, it seems contained within the ship's hull.",liminaSalvage3:Continue,
liminaSalvage4,DialogOptionSelected,$option == liminaSalvage3,,"Your chief engineer is incredibly fast in their report.

""$PlayerSirOrMadam, you will not believe what this thing is."" they say, with excitement tinged with relief, ""From what the computer systems indicate, at some point after this station was infected there was a glitch in the AI controlling the ship autofactory. Essentially a stray bit of code in the degraded systems picked up a Tri-Tachyon demand to refine the Coelum design, and set to work fulfilling it under the name ""Limina"". Except the Mess kept eating the ship, so the AI kept rebuilding the ship and redesigning it to resist nanite consumption. It kept doing it over, and over, and over, until it produced this ship - Iteration 180612.""",liminaSalvage4:Continue,
liminaSalvage5,DialogOptionSelected,$option == liminaSalvage4,SalvageSpecialInteraction,"The chief engineer grins over the comms, ""This Iteration uses some kind of nanite controller made from AI-generated technology to not only contain the nanite infection, but direct it to reconstruct the hull. The method, I think, requires evening a flux differential, so the effects will only be pronounced when actively venting. But in all honesty I'm amazed that a ship-wide nanite infection is not only kept under control, but is actually used to maintain and repair the ship itself! The prospects alone in materials research...""

The chief's smile fades as they see they're beginning to lose you, ""Alternatively, you could just see it as a ship that's nigh immortal in the hands of a good pilot. The ship's ready to be reactivated. Should we proceed with recovery?""",#recoverlimina:Recover the ship,
#liminaRecover,DialogOptionSelected,$option == recoverlimina,LiminaAddShip,,defaultLeave:Leave,
,,,,,,
#Beacons,,,,,,
beaconOpenDialogMessRem,OpenInteractionDialog,$tag:warning_beacon_messrem score:103,"ShowDefaultVisual
SetShortcut beaconLeave ""ESCAPE""","This partially altered autonomous warning beacon emits a looping message.

""DANGER: This star system is known to contain potentially active autonomous weapon systems. Access to this system by unauthorized parties is forbidden by Hegemony Navy diktat 224.34.""

Alongside this message there is an underlying signal on a different channel. It takes your comms officer a couple of moments to filter it out and enhance it, due to the message being obscured both by static and the panicked voice that repeats it urgently and fearfully.

""Contact the Execs - the Mess has gotten OUT. Repeat - the MESS HAS GOTTEN OUT. DO NOT TAKE THE JUMP POINTS! THE MESS HAS GOTTEN OUT!""",beaconLeave:Leave,
beaconLeave,DialogOptionSelected,$option == beaconLeave,DismissDialog,,,
,,,,,,
#Kurita Mission 1,,,,,,
,,,,,,
hmi_kuritaM1_begin,AddBarEvents,"$global.daysSinceStart > 90
$global.hmi_kuritaM1_seenMission != true
HMI_CreateMission hmi_KuritaM1 score:999","AddBarEvent hmi_kuritaM1_barEvent ""Go and join the furious man glaring at the wineglass"" ""You see an overweight man stuffed into a shabby Hegemony Officer uniform. The man is glaring at a filled wineglass as if it was singularly responsible for the closure of the Gates. A Company Executive Pin, attached to his collar as if an afterthought, glints in the barlight."" highlight",,,
hmi_kuritaM1_intro,DialogOptionSelected,$option == hmi_kuritaM1_barEvent,"$global.hmi_kuritaM1_seenMission = true
CallEvent $global.hmi_kuritaM1_ref beginIntro",The man rips his eyes from the glass to you as you sit down. He stares at you for an overly long moment.,hmi_kuritaM1_intro2:Stare back.,
hmi_kuritaM1_intro2,DialogOptionSelected,$option == hmi_kuritaM1_intro2,FireBest DialogOptionSelected,"""Do you usually have a habit of sitting down at random tables?"" he eventually asks in the arrogant tone of an Eventide-born officer.","hmi_kuritaM1_intro3:""Obviously.""",
hmi_kuritaM1_intro3,DialogOptionSelected,$option == hmi_kuritaM1_intro3,FireBest DialogOptionSelected,"""You must be all the rage at whatever gatherings you nacelle-humping scav scum attend that passes as a 'party' out here,"" he sneers, before turning back to the drink, ""Look at this""

He gestures to the wineglass, filled with a dark red liquid.

""This is supposed to be a Parle Maginot from the Vineyards of the Nickol Estate on Eventide. The grapes are delicately caressed until their bulbous insides are ripe for harvest, their juices squeezed by the dainty feet of students of the Gainsgrove Luddic Girl's College, and the juices aged finely in casks made from real oak wood - at least to a crust-riding space-sucker like yourself."" 

He pokes the glass, and you notice that the liquid inside moves with the glass as if it were waste jelly.","hmi_kuritaM1_intro4:""Sounds nice.""",
hmi_kuritaM1_intro4,DialogOptionSelected,$option == hmi_kuritaM1_intro4,FireBest DialogOptionSelected,"""Sounds nice?"" he angrily sneers, ""Well guess what, you bulkhead-buggering bastard, this worthless sludge is flux vent cleaner mixed with artificial, grape-flavoured bubblegum and lead!"" he cries, ""And what makes it WORSE is that I've been here SO LONG I can identify each of those components from the TASTE of it!""

The man fumes, glaring at the glass, before he grabs it and downs the entire sorry mixture into his mouth, the sludge glugging sluggishly into his open maw. He slams the glass back onto the table, eyes watering, mouth screwed up in disgust.

""And what's the absolute worst,"" he chokes, each word furiously forced hoarsely from his ragged throat, ""is that it's the BEST THING THEY SERVE HERE.""",hmi_kuritaM1_intro5:Continue,
hmi_kuritaM1_intro5,DialogOptionSelected,$option == hmi_kuritaM1_intro5,"HMI_AddOptionConfirmation hmi_kuritaM1_reject ""You will not get a second chance at building this connection. Proceed?"" ""Yes"" ""No""","The man fumes, both literally and figuratively, before looking you over.

""Well, you look like something that crawled out from a sewage treatment modfac, got passed around by the Biological Containment killbots and stole command of a fertiliser haulership,"" he snorts, ""Just the sort of hardy scum I need. You looking for a job?""","hmi_kuritaM1_intro6:""What's the job?""
hmi_kuritaM1_reject:""Not from someone who drinks vent cleaner."" [terminate quest]",
hmi_kuritaM1_intro6,DialogOptionSelected,$option == hmi_kuritaM1_intro6,SetTextHighlights  $hmi_kuritaM1_systemName $hmi_kuritaM1_dist $hmi_kuritaM1_reward ,"""There's a worthless Company scav called $hmi_kuritaM1_execName I need out of the way,"" says the watery-eyed man, grape-smelling vapour drifting from his mouth, ""This backstabbing bastard has been preventing me from advancing in this...illustrious organisation.""

His derision is as thick and palpable as the thickening, sickening scent of fruity grape and caustic cleaning agent.

""While this son of a bitch is in Company space, he's untouchable. However, they've gone beyond the Core Worlds looking for something, far from the grips of other Executives,"" he leans in conspiratorially, the sickly sweet scent pungent, ""But not from mine. Or, ours, I suppose. I just happen to know he's headed to $hmi_kuritaM1_systemName, $hmi_kuritaM1_dist light-years away from here.""

""Unfortunately at this time I can only spare $hmi_kuritaM1_reward credits,"" he sniffs, although whether in its distaste at his poverty or the vent cleaner twisting its way through his sinuses, you really couldn't say, ""But what I offer you is continued employment. And who knows? I might find something more interesting for a recycled piss guzzler like yourself in the future.""",hmi_kuritaM1_intro7:Continue,
hmi_kuritaM1_intro7,DialogOptionSelected,$option == hmi_kuritaM1_intro7,"HMI_AddOptionConfirmation hmi_kuritaM1_reject ""You will not get a second chance at building this connection. Proceed?"" ""Yes"" ""No""","""So, you game?"" he finally asks, eyes reddening at an alarming rate.","hmi_kuritaM1_accept:Accept
hmi_kuritaM1_reject:Refuse [terminate quest]",
hmi_kuritaM1_accept,DialogOptionSelected,$option == hmi_kuritaM1_accept,CallEvent $global.hmi_kuritaM1_ref accept,"""Excellent,"" he smiles sharkishly, ""if you succeed, come back here and contact me under the name of... 'Bob' Kurita,"" he says the name with disdain, ""and I'm sure I'll have more jobs for trash like you.""

He stands, his girth straining his too-tight Hegemony uniform as he trots out of the bar without a backwards glance.",backToBar:Return to the bar,
hmi_kuritaM1_reject,DialogOptionSelected,$option == hmi_kuritaM1_reject,CallEvent $global.hmi_kuritaM1_ref cancel,"""Feh,"" scoffs the man, wiping his nose with his sleeve and leaving behind a reddy-purple trail on it, ""It was worth a shot. I'll find some other bastard to do it then.""

He stands, his girth straining his too-tight Hegemony uniform as he trots out of the bar without a backwards glance.",backToBar:Return to the bar,
,,,,,,
hmi_kuritaM1FoundClueShip,ShowSalvageEntityDetails,"$hmi_kuritaM1_clue score:100
$customType == wreck
Call $hmi_kuritaM1_ref updateData","$global.hmi_kuritaM1_foundclue = true
Call $global.hmi_kuritaM1_ref updateStage
Call $global.hmi_kuritaM1_ref unsetClues","Though obviously stripped for supplies and materials, a scant few signals can still be detected from the derelict ship's dying systems. It could not have been abandoned too long ago.

A salvage crew is dispatched, and manage to extract partial fleet logs from a functioning server that record inter-fleet communications discussing a stop in the $hmi_kuritaM1_system2Name. $hmi_kuritaM1_execName's fleet should be there.",,
hmi_kuritaM1FoundClueCache,ShowSalvageEntityDetails,"$hmi_kuritaM1_clue score:100
$customType == supply_cache
Call $hmi_kuritaM1_ref updateData","$global.hmi_kuritaM1_foundclue = true
Call $global.hmi_kuritaM1_ref updateStage
Call $global.hmi_kuritaM1_ref unsetClues","Barely weathered by the usual radiation and impacts of microscopic particles that pose a hazard to exposed cargo pods, it's obvious this supply cache has not been left here for long.

Quick scans manage to pick up a fading signal from one in particular, and once broken open, a Tri-Pad found inside soon yields a fleetwide memo received by $hmi_kuritaM1_execName's captains, ordering a stop in the $hmi_kuritaM1_system2Name.",cutCommLink:Cut the comm link,
hmi_kuritaM1_fleetOpen,OpenCommLink,$entity.hmi_kuritaM1_execfleet score:100,$entity.ignorePlayerCommRequests = true,"$personName angrily peers at your through the viewscreen. ""...It was that little Eventide piece of shit wasn't it? He was the only one who knew...""

""Well it doesn't matter,"" $HeOrShe waves off dismissively, ""I'll deal with him, after I deal with you.""",,
,,,,,,
#Maxwell Scientific interactions,,,,,,
,,,,,,
"#Clears military, refit and bar options. Hopefully",,,,,,
,,,,,,
hmimaxPostOpenToOffIsFine,MarketPostOpen,"$hasMarket
$tag:HMI_STATION_MAXWELL_PICK score:1001","$tradeMode = SNEAK 0
FireBest MarketPostDock","Your $shipOrFleet goes into orbit around $marketName. Docking at the actual station is impossible, however remote drone services will facilitate transfering services.",,
hmimaxClearInteraction1,PopulateOptions,"$hasMarket
$menuState == main
$tag:HMI_STATION_MAXWELL_PICK score:1001","RemoveOption marketVisitBar
RemoveOption marketConsiderHostile
MakeOptionOpenCore marketOpenCoreUI CARGO $tradeMode
SetTooltip marketLeave $marketLeaveTooltip
SetShortcut marketLeave ""ESCAPE""",,,
flavorTextMarketMaxwell,TradePanelFlavorText,"$hasMarket
$tag:HMI_STATION_MAXWELL_PICK score:1001","AddText""You link into the Maxwell Directory, and browse the selections as transport drones cricle your fleet, and point defense grids sweep, making your skin crawl.""",,,
,,,,,,
convMaxwell1Greeting,PickGreeting,"!$contact_printedFirstReturnGreeting
$id == maxwell_admin_sheffield score:1001","$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted. You come face to face with the Maxwell affiliate, whose appearance is clearly a false, AI generated image that seems just a rad's click off.

""Hello valued customer,"" it says with an uncanny voice, ""I am Maxwell Smart, this station's AI Core Depository and Relationshare Manager. Would you like to deposit some AI cores?""",,
aiCores_turnInOptionMaxwell1,PopulateOptions,"$isPerson
$id == maxwell_admin_sheffield score:1001",FireBest DisableTurnInCoresOptionIfNeeded,,"10:aiCores_startTurnIn:""I'd like to turn in these AI cores for Relationshares...""",
,,,,,,
convMaxwell2Greeting,PickGreeting,"!$contact_printedFirstReturnGreeting
$id == maxwell_admin_smart score:1001","$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted. You come face to face with the Maxwell affiliate, whose appearance is clearly a false, AI generated image that seems just a rad's click off.

""Well hello there, valued customer,"" it says with a disingenuous voice, ""I am Maxwell Sheffield, AI Core Depository and Relationshare Manager. Would you like to contribute some AI cores?""",,
aiCores_turnInOptionMaxwell2,PopulateOptions,"$isPerson
$id == maxwell_admin_smart score:1001",FireBest DisableTurnInCoresOptionIfNeeded,,"10:aiCores_startTurnIn:""I'd like to turn in these AI cores for Relationshares...""",
,,,,,,
convMaxwell3Greeting,PickGreeting,"!$contact_printedFirstReturnGreeting
$id == maxwell_admin_klinger score:1001","$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted. You come face to face with the Maxwell affiliate, whose appearance is clearly a false, AI generated image that seems just a rad's click off.

""Hey there valued customer!"" it says with an ill-optimised voice, ""I am Maxwell Klinger. I do the AI Core Depository and Relationshare on this station. How can I help ya?""",,
aiCores_turnInOptionMaxwell3,PopulateOptions,"$isPerson
$id == maxwell_admin_klinger score:1001",FireBest DisableTurnInCoresOptionIfNeeded,,"10:aiCores_startTurnIn:""I'd like to turn in these AI cores for Relationshares...""",
,,,,,,
aiCores_turnInOptionSelMaxwell,DialogOptionSelected,"$option == aiCores_startTurnIn
$faction.id == hmi_maxwell",FireAll PopulateCoresTurnInOptions,"""Depositing AI cores into the care of Maxwell Scientific is the only way to acquire Relationshares, the quantifiable value unit of Maxwell Scientific's relationship to you. The more Relationshares you acquire, the more you can utilize to access Maxwell Markets. Thank you for considering deposition of AI Cores today!""",,
aiCores_turnInResponseMaxwell,AICoresTurnedIn,$faction.id == hmi_maxwell,FireAll PopulateOptions,"The affiliate congratulates you on supporting Maxwell Scientific, and thanks you for your deposition.",,
,,,,,,
,,,,,,
greetingMaxwellScavFriendly,OpenCommLink,"$faction.id == remnant
$faction.friendlyToPlayer
$tag:hmi_MaxwellScavFleet score:1001","$menuState = fleetConvMain 0
FireAll PopulateOptions","""You have been scanned and identified. It's probably best for both our peace of mind if you keep your distance.""",,
greetingMaxwellScavNeutral,OpenCommLink,"$faction.id == remnant
$faction.neutralToPlayer
$tag:hmi_MaxwellScavFleet score:1001","$menuState = fleetConvMain 0
FireAll PopulateOptions","""You have been scanned and identified. It's probably best for both our peace of mind if you keep your distance.""",,
greetingMaxwellScavHostile,OpenCommLink,"$faction.id == remnant
$faction.hostileToPlayer
$tag:hmi_MaxwellScavFleet score:1001","$menuState = fleetConvMain 0
FireAll PopulateOptions","It appears the enemy $personRank doesn't seem to feel the need to talk to you, as your comm requests go unanswered.",,
