id,trigger,conditions,script,text,options,notes
UAFNiaAskPardon2,DialogOptionSelected,$option == UAFNiaAskPardonOpt,"SetStoryOption UAFNiaAskPardonOpt2 3 askNiaPardon ui_char_spent_story_point ""You offered contributions""","""You know I am still disappointed in you, right?""

She sighs and continues.

""I had such a high hopes..""","0:UAFNiaAskPardonOpt2:Offer contributions to make up for it (Costs 3 story points and 30.000 Credits)
1:UAFNiaAskPardonOptCancel:Nevermind..",
UAFNiaAskPardon3,DialogOptionSelected,$option == UAFNiaAskPardonOpt2,"AdjustRepActivePerson FAVORABLE 100
AddRemoveCommodity credits -30000","""Well, I can see you are still willing to have a good relation, I understand.""

She finally look at you again through the monitor.

""Alright, I'll forgive you, but I'll need you to deliver me more choco lava when you visit me next time.""",UAFNiaAskPardonOpt3:Continue,
UAFNiaAskPardon4,DialogOptionSelected,$option == UAFNiaAskPardonOpt3,FireAll PopulateOptions,,,
UAFNiaAskPardonCancel,DialogOptionSelected,$option == UAFNiaAskPardonOptCancel,FireAll PopulateOptions,,,
,,,,,,
#END Commissions,,,,,,
,,,,,,
"# Missions, change text for mission todo",,,,,,
UAFNiaNoMissions,ContactPreMissionListText,"$id == uaf_niaauroria score:100
$mh_count <= 0","SetTextHighlights ""Nya!""","""There are no available missions for you at the moment, try coming back later.""
OR
You can see Nia is being distracted by something off-screen.
""Ah, yeah, there are none at the moment, I'll inform you if I have anything""

""Nya!""",,
UAFNiaNoMissionsSuspend,ContactPreMissionListText,"$id == uaf_niaauroria score:100
$mh_count <= 0
$mHub_contactSuspended",,"""According to my files, there are no suitable mission that outsider like you might take right now."" She said in stern voice.",,
UAFNiaOneMission,ContactPreMissionListText,"$id == uaf_niaauroria score:100
$mh_count == 1
$mh_firstInlineBlurb != null",$mh_doNotPrintBlurbs = true 0,"""That's one mission available, you might want to take it."" Nia said as the prompt appears on your screen.
OR
""Just in time for this mission, you are lucky."" Nia drags over the mission details to you, allowing you to see the detail if you wish to.",,
UAFNiaMultipleMission,MHPostMissionListText,"$id == uaf_niaauroria score:100
$mh_count > 1",,"""So, anything sounds good for you right now?"" Prompts appear shortly after her explaination.
OR
""Pick one and I'll explain about them"" Prompts appear shortly after her explaination.
OR
She quickly drags over the missions prompt to you after explaining as she is feeding Inna. ""I'll be back to you in a sec, I'll have to do something, just pick one you are interested in""",,
UAFNiaContactPrintAcceptText,ContactPrintAcceptText,$id == uaf_niaauroria score:100,,"""Alright, hopefully you can do it well, $playerName.""
OR
""Don't disappoint me, alright?""
OR
""Well, that's one headache off of me"" Nia smiles as you picked the missions.
OR
""I'll be back to these paperwork then, try not to mess up badly."" Nia said as her gaze slowly back to her paperwork after you accepted the mission.",,
#END Missions,,,,,,
,,,,,,
#Inari Conv,,,,,,
UAFDefaultInariGate,PickGreeting,"$id == uaf_inari score:100
!$player.UAFNiaRecommendation","ShowDefaultVisual
EndConversation","""Access denied, we are currently limiting contact with unknown spacefarer, for more information please visit ""Aurora Diplomatic Bureau"".""

Someone said from the other end of the speaker.",,
UAFDefaultInariFirstGreeting,PickGreeting,"$id == uaf_inari score:100
$player.UAFNiaRecommendation
!$player.metUAFInari",,"You begin to make your approach towards an opulent white building with an exterior silver lettered sign that reads ""Stjarna's House of Nobles. Home to House LaFayette Genetics'."" You show your official invitation paperwork to a group of UAF soldiers guarding the door who analyze your credentials thoroughly before they nod and allowed you passage while giving directions to access the Main director's office. 

Passing the main lobby and through a clean white hallway, what you do notice apart from the occasional noble representation is the number of scientists walking by you, some of them having animalistic features like the ears of a dog or tails like a cat, etc. Until finally, make it to the office of the current ruling noble of the station.",0:InariGreetingCont:Continue,
UAFDefaultInariFirstGreetingCont,DialogOptionSelected,$option == InariGreetingCont,"ShowPersonVisual
$player.metUAFInari = true","What sits behind that futuristic desk was a woman with hair that was lush, sunrise-gold hair, an elegant face that gives off a tender smile, a fit well-formed figure with a close-fitting uniform that appears to be custom-made compared to the standard uniforms you have seen so far, and a personality radiates with ladylike temperament. You get a good look at her features and what was more baffling was that this woman that sits before you has both large pointed ears and a very soft, fluffy, well-groomed tail that swings left and right casually like a fox; similar to her hair color. She suddenly clears her throat and sits straight to address you.

""Welcome $playerName, I have heard of a freelance captain rising in popularity within the UAF, My files describe you to be steadfast and courageous at your best when the situation demands it with a more loose connection with the other factions, truly a free spirit compared to the other ruling factions of the universe.""",0:InariGreetingCont2:Continue,
UAFDefaultInariFirstGreetingCont2,DialogOptionSelected,$option == InariGreetingCont2,"$player.metUAFInari = true
AdjustRepActivePerson NEUTRAL 5
","She smiles cordially as she nods with approval

""Nia was right about you being a captain of potential and respectable qualities, and I sure hope such talents could aid not only her majesty, but myself included.""

She suddenly burst into a hearty laugh as she realized she forgot some important details to tell you. ""OH! Forgive me, where are my manners.~ My name is Inari ""Masoko"" LaFayette, the current leading administrator and the main ruling house of the Stjarna Sector.""

""If you have not been brought up to speed Captain, this is Hem Fayette Station. We are the main providers of fuel for the Federation, but this station also serves as a main military garrison for the current solar system. And to most of my staff and the people under my governance, it is our home away from home.""",0:InariGreetingCont3:Continue,
UAFDefaultInariFirstGreetingCont3,DialogOptionSelected,$option == InariGreetingCont3,"$player.metUAFInari = true
AdjustRepActivePerson NEUTRAL 5","She steps aside and gestures towards the window and the view behind her. From where you are, you see a stunning panoramic view of the city within Hem Fayette from a clean modern suburb filled with lush and verdant plants that naturally grow on New Auroria to an extensive city center filled with faint lights and colorful holographic billboards of Aurorian advertisements.

Your observant eyes also noticed that they have agricultural farms hidden within bio-domes and a large mountain range in the distance as if they are trying to copy a part of New Aurorian's landscape in detail. The immersion was broken as soon as Inari tapped your shoulder and gives you a light-hearted smile before turning her attention to the city behind the window.",0:InariGreetingCont4:Continue,
UAFDefaultInariFirstGreetingCont4,DialogOptionSelected,$option == InariGreetingCont4,"$player.metUAFInari = true
FireAll PopulateOptions
AddPotentialContact
FireAll PopulateOptions","""It took us years to elevate this station to the paradise we live in now and the queen has chosen my family to be the governors who guide these people like the northern star in the night sky. This responsibility now rests upon my shoulders and I shall be certain that my people's lives here are comfortable ones.""

After sharing her perception on the matter, she turns to you and gives a small chuckle. ""My apologies Captain.~ I will say, I do envy your freedom to choose for yourself out there, venturing among the stars."" She quickly tidies up her uniform before sitting back down. ""Now, let us discuss more pressing matters."" ",,
UAFDefaultInariGreeting,PickGreeting,"$id == uaf_inari score:100
$player.UAFNiaRecommendation
$player.metUAFInari",ShowPersonVisual,"You wait for your turn to be called in when the secretary finally tells you that Inari may see you now. You walk down the same hallway and go through the automated doors to see her.
OR
You approach the front desk only for the secretary to hand you a communication tablet and tells you that Inari is open to talk. However, she is currently busy with interplanetary affairs. You sit down in one of the sofa's and turn the communicator on.",0:InariDefaultGreetingCont:Continue,
UAFDefaultInariContinueNormal,DialogOptionSelected,"$option == InariDefaultGreetingCont
UAFRelationCheck -1 51",FireAll PopulateOptions,"Inari looks at you professionally ""Greetings to you captain $playerName, what is it you wish to ask from the nobles?""
OR
Inari is busy with some paperwork, she glances at you quickly and waves her hand swiftly before focusing on what she's writing on. ""Kindly skip the pleasantries for now captain, interplanetary affairs can be such a chore.""
OR
Inari looks back at you attentively, her ears perkes up to listen. ""House Fayette may now hear your request captain.""",,
UAFDefaultInariContinueFriendly,DialogOptionSelected,"$option == InariDefaultGreetingCont
UAFRelationCheck 50 76",FireAll PopulateOptions,"You watch Inari quickly fix up her uniform as you enter. ""Apologise captain, just doing my best to look my best."" She said with a wink. ""Now then, is there anything you wish to discuss with me?""
OR
Inari was on call with Nia, as soon as she noticed $playerName in her presence she decided to wrap things up ""We can discuss the situation later Nia, I have other matters to attend too."" she ends the call and places her hands together ""The joys to be a freelance~ Anyways, do you need anything captain?""
OR
""Why hello Captain~"" she smiles as she brushes her hair over her ears with her hand. ""Have you considered joining my genetics program? You would make a great volunteer."" She smiles as she cedes the floor to you and what you wish to discuss with her.",,
UAFDefaultInariContinueCordial,DialogOptionSelected,"$option == InariDefaultGreetingCont
UAFRelationCheck 75 101",FireAll PopulateOptions,"She turns to you with a joyful smile, her tail shoot up in excitement when she notices you. ""Well, if it isn't my favorite captain.~ Is there something you need or perhaps something you want to tell me personally~."" Her ears flicker and her tail wags back and forth with interest in what you have to say.
OR
""Captain $playerName,.~ It makes me happy you would come back to talk to me again.~"" Her tail wags from side to side. ""Shall we talk about your adventures over some wine and cheese?"" 
OR
""From the distance stars, you return to me."" she chuckles softly with a tender hearted smile ""I would love to give you a hug captain. If only to grant you some comfort from the burdens space travel may bring. But I am afraid that is not within my in a position to do so."" She says observantly ""Now,~ How are you feeling?""

She lifts her hands and waves goodbye slowly ""Goodbye Captain, may the glory of Her Majesty and her people give you the strength to carry on.""",,
#END Inari Conv,,,,,,
,,,,,,
#Alexandra Conv,,,,,,
UAFDefaultAlexandraGate,PickGreeting,"$id == uaf_alexandra score:100
!$player.UAFNiaRecommendation","ShowDefaultVisual
EndConversation","""Access denied, direct communication to the administrator of this regional station is restricted, for more information please visit Aurora Diplomatic Bureau.""

Your request to speak to the administrator of this station has been rejected, you probably need to go to the bureau office they mentioned earlier and get some sort of permit.",,
UAFDefaultAlexandraFirstGreeting,PickGreeting,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
!$player.metUAFAlexandra","ShowPersonVisual
FireAll AlexandraMineAsk
$player.metUAFAlexandra = true
","""So, you've finally come to Nur Station, huh?"" a raspy voice calls out to you. ""The administrator in the diplomatic bureau recommended your services to me, no idea what you did to gain such recognition, but we will see what you can do.""

You turn to find a woman approaching you, flanked by numerous guards with various cybernetics installed on their body. With you and your security team vastly outnumbered, you decide it's better to not mess with her or get on her bad side. ""Don't be so tense, welcome to Nur Refining Facility, here we ensure that UAF always gets the resources it needs, especially rare ores and minerals. We also do processing in this facility. We treat everyone that can mine as equals, as long as you fill your quota, the station will welcome you no matter where you came from. I hope we get along, $playerName.""

Despite her egalitarian speech, her face stays serious the whole time she introduces you to the facility.

""Oh and, here are the tools that you need to mine on the asteroid, we will send it to your ship down in the dock""

One of her bodyguards comes forward with a holopad describing the MTX-072 Mining Device and its features along with the instruction on how to install it to a ship or a shuttle.",,
UAFAlexandraMiningAsk,AlexandraMineAsk,$id == uaf_alexandra score:100,,,"0:AlexandraMineHesitant:""H-huh? what? mining?""
1:AlexandraMineOk:""Alright, you can leave that to me, I'll do my best.""
2:AlexandraMineNo:""I don't think I am here just to mine asteroids.""",
UAFAlexandraMiningAnswerHesitant,DialogOptionSelected,$option == AlexandraMineHesitant,"$player.UAFMiningAssignment = true
AddPotentialContact
AddRemoveCommodity heavy_machinery 1 true
$player.UAFMiningAssignmentCooldown = true 3","""Well, I'll leave that to you, do your best and we will meet again, $playerName. Do contact me if you have any difficulties.""

The woman then takes her leave with her bodyguards, leaving you with a receipt from the holopad the guard showed you earlier. Whether you like it or not, you are now one of the miners in this station.

(Visit Nur' Nexerelin Special Function to Mine)",0:cutCommLinkPolite:Cut the comm link,
UAFAlexandraMiningAnswerOk,DialogOptionSelected,$option == AlexandraMineOk,"$player.UAFMiningAssignment = true
AddPotentialContact
AdjustRepActivePerson NEUTRAL 10
AddRemoveCommodity heavy_machinery 1 true
$player.UAFMiningAssignmentCooldown = true 3","Her serious face fades for a moment as she chuckles.

""I get why the bureau administrator likes you. I'll take care of you when you are on my station. Meanwhile, do your best to fill up your quota, $playerName.""

The woman smiles at your eagerness to accept the task she gave you. Not long after, she leaves you with a receipt from the holopad her bodyguard was showing you. It contains the mining equipment claim codes and industrial work permit for this station.

(Visit Nur' Nexerelin Special Function to Mine)",0:cutCommLinkPolite:Cut the comm link,
UAFAlexandraMiningAnswerNo,DialogOptionSelected,$option == AlexandraMineNo,,"""Well, that's too bad isn't it? Probably you are not ready yet. Until then, do tell me if you changed your mind.""

You can hear a clear shift in her tone, perhaps it's not a good idea to turn her down, although she still looks lenient as usual. She soon leave you on your own to explore the station.",0:cutCommLinkPolite:Cut the comm link,
UAFDefaultAlexandraGreetingMine,PickGreeting,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
$player.metUAFAlexandra
$player.UAFMiningAssignment","ShowPersonVisual
FireAll PopulateOptions
FireBest AlexandraMiningOptions","""The boss is inside.""

Said one of the bodyguards guarding the entrance to the administrator's building. Her office seemed to be designed in an unusual oriental fashion. It is a style that seems familiar yet foreign to you. The closest you can think of are the offices of Tri-tachyon, yet regressive and austere in certain aspects. A while after you enter the palace, you are soon greeted by the woman with a raspy voice, appearing as regal as the first time you met her.

""Greetings, $playerName, how's the mining going?""
OR
You wander around the station trying to find the administrator’s office when you are suddenly stopped by a towering hulk of a man, suited in black. You instinctively reach for your weapon, assuming he is an enemy, but a familiar, raspy voice stops you before you can even lay a hand on the grip.

""You again, I hope mining goes well for you today.""

Peering around the bulky bodyguard reveals the source of the voice, the station administrator.
OR
As you wander around the station, you happen to come across the administrator. She appears to be doing examinations around the station before she notices and approaches you.

""Remember to not kill yourself when mining too deep. It will be hard for us to clear the bodies.""

You hear her utter those words to you, wondering at the dangers in the mines. You nod as you agree.

""According to my assistant, you've been looking for me? What other business do you have?""
OR
You are soon directed to the industrial side of the station. As you enter the refining sector, you begin to wonder if the administrator is even here. You are interrupted from your thoughts by a tap on your shoulder. Turning, you find that it was a huge, bulky man. Alarmingly, neither you nor your security team had noticed the man’s approach. After he gives you instructions, you head off in search of the administrator once more, even more vigilant, in case any more surprises awaited.

Soon you find the administrator, surrounded by her bodyguards just like the first time you met her. Surveying the group, you find that the bulky man from earlier had somehow gotten here before you, and was in fact one of her guards.

""Oh hello, we are on-target to increase our mineral output this month, have you filled your quota?""

She asked you nonchalantly, apathetic toward the loud industrial engines and machines crashing against each other.",,
UAFDefaultAlexandraGreetingMineFriendly,PickGreeting,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
$player.metUAFAlexandra
$player.UAFMiningAssignment
UAFRelationCheck "">"" 54","ShowPersonVisual
FireAll PopulateOptions
FireBest AlexandraMiningOptions","You are directed to Alexandra's palace after you asked to meet her. The administrator building that served as Yamato’s palace was sizable enough to house dozens if not hundreds of people. The bodyguard opens the gate for you as you approach her palace without question, as if they have been expecting you. You enter and see her in the palace court, her attention now focused on you.

""Hello, $playerName, I have been waiting for you. How have you been doing?""

The administrator smiled, and it occurs to you she has not been talking about mining during your recent meetings. You wonder if it is a good sign or not.
OR
You are now directed to the industrial factory zone, listening to the melody of machinery crashing and scraping against each other like a mechanical marching band. You eventually come across Alexandra talking to one of the department supervisors.

""Okay? Hold on a second."" 
Alexandra pauses their conversation and turns to you.

""Sorry, $playerName, this will have to be quick, is there anything you need?""
OR
You are told to return another time, as the administrator is currently not in her office. You wander off around the station when coincidentally you spot a group of familiar bulky figures. Getting closer reveals it is in fact the administrator and her retinue of bodyguards. The woman in the middle notices you, she weaves through her bodyguards to meet you as you approach the group.

""Oh, $playerName! I heard you were looking for me? Sorry, I was busy inspecting the station. Anything I can do for you?"" Alexandra asked.",,
UAFDefaultAlexandraGreeting,PickGreeting,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
$player.metUAFAlexandra
!$player.UAFMiningAssignment
","ShowPersonVisual
FireAll PopulateOptions
","The assistant that you meet in the station directs you to a holo-board, similar to the device you used back in the bureau. This one however, was much more accessible and readily available. Soon after, you see the administrator appear on the holo-screen.

""What brings you here, $playerName?""
OR
You are directed to go to the administrative building, or rather her palace as it says on your ticket. Moments after you arrive, a group of people walk out of the gate, followed shortly by the administrator. She notices you in the corner and turns to approach you.
""Oh, it’s you again. Have you changed your mind about mining now?""
OR
After asking for directions toward the administrator building, you finally see it. It is a brutalist object that seems confused if it wishes to be a civilian or military construct.

You find the administrator without her guards in her office. You make your approach. However as you do so, you feel the hairs on your neck stand. You pause, feeling the sensation of dozens of eyes watching you. Finding no culprit in the common admin workers and clerks, you warily continue. You enter the office which seems buried in paperwork. The administrator seems to notice you, asking a question.

""Anything you need in this station?""",,
UAFAlexandraMiningOptionsWant,PopulateOptions,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
$player.metUAFAlexandra
!$player.UAFMiningAssignment",,,"0:AlexandraMiningJoin:""I changed my mind, I'll do the mining.""",
UAFAlexandraMiningOptionsResign,PopulateOptions,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
$player.metUAFAlexandra
$player.UAFMiningAssignment
!$player.UAFMiningAssignmentCooldown",,,"0:AlexandraMiningResign:""I am resigning my mining duty.""",
UAFAlexandraMiningJoin,DialogOptionSelected,$option == AlexandraMiningJoin,"AddPotentialContact
$player.UAFMiningAssignment = true
$player.UAFMiningAssignmentCooldown = true 3
FireAll PopulateOptions","""Alright, please sign the papers here. You can buy the heavy machinery needed from the market yourself. I'll be expecting a lot from you.""

A smile can be seen on her face as you sign the papers. You wonder why she seems to be so fixated on getting people to mine.

(Visit Nur' Nexerelin Special Function to Mine)",,
UAFAlexandraMiningResign,DialogOptionSelected,$option == AlexandraMiningResign,"$player.UAFMiningAssignment = false
FireAll PopulateOptions","""That's too bad, but I guess there is nothing I can do about it. I'll revoke your mining permit and your accommodation on this station.""

You can see her opening her holopad, getting your entry amongst thousands of other presumed-to-be-miners before deleting your entry.

""Do tell me if you change your mind though.""",,
,,,,,,
ExerelinMarketSpecialMiningOption,ExerelinMarketSpecial,"$id == uaf_stjarna_nur score:1000
!$player.hasMinedNur
!$player.UAFNurMiningCooldown
PlayerHasCargo heavy_machinery",,,0:UAFNurBeginMining:Start Mining Operation (will consume 1 heavy machinery),
ExerelinMarketSpecialMiningOptionDisabled,ExerelinMarketSpecial,"$id == uaf_stjarna_nur score:1000
!$player.hasMinedNur
!$player.UAFNurMiningCooldown
!PlayerHasCargo heavy_machinery","SetEnabled UAFNurBeginMining false
SetTooltip UAFNurBeginMining ""Your fleet does not have the necessary resources to run a proper mining operation here.""",,0:UAFNurBeginMining:Start Mining Operation (will consume 1 heavy machinery),
ExerelinMarketSpecialMiningMined,DialogOptionSelected,$option == UAFNurBeginMining,"ExerelinShowDefaultVisual
$menuState = main 0
FireAll PopulateOptions
AddRemoveCommodity heavy_machinery -1 true
$player.hasMinedNur = true
$player.UAFNurMiningCooldown = true 3
$player.UAFCurrentlyMining = true 2
UAFMining LockPlayerInOrbit","You begin mining operation for today, hopefully you can finish this soon. Don't forget to turn in these ores once you are done with mining.
OR
While mining, you saw something shiny, hopefully this pays out good for when you submit it to the administrator",,
UAFAlexandraMiningReport,PopulateOptions,"$id == uaf_alexandra score:100
$player.UAFNiaRecommendation
$player.metUAFAlexandra
$player.UAFMiningAssignment
$player.hasMinedNur
!$player.UAFCurrentlyMining",,,"0:AlexandraMiningReport:""I am here to report my mining progress.""",
UAFAlexandraMiningReported,DialogOptionSelected,$option == AlexandraMiningReport,"$player.hasMinedNur = false
AdjustRepActivePerson COOPERATIVE 1
UAFMining GrantRandomCredits
FireAll PopulateOptions","""Great work on your progress.""
The administrator smiles happily with your progress, she then sends a handful of credits into your account.
OR
""These minerals will help us greatly, thank you for your effort""
The administrator smiles happily with your progress, she then sends a handful of credits into your account.",,
,,,,,,
UAFAlexandraChatResponseNeutral,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_alexandra
UAFRelationCheck "">"" 0",,"You make your way to the administration building, remembering to call it the palace when confirming directions. You made sure not to damage the choco lava cakes and chocolate donuts as you navigate toward your destination. Alexandra, impeccable in her uniform, meets you at the gate of her building. Her guards accept them for you, and she checks something off her holo-pad as she ascertains their condition. 

She gives you a bottle from her drinking cabinet as thanks.
OR
""Hey, try not to die too early. One of my booze-runners just quit and you’re one of the few who can navigate through those storms."" Alexandra looks agitated as she plays with an empty bottle labelled with Tri-Tac stylings. ""You wouldn’t happen to have a spare drink on your ship, would you?""
OR
""Heading out soon? There are a lot of ruthless killers out on this side of the sector. No, I don’t mean my guards!"" She crosses her arms, double checking that no else is around. ""I could have thrown you to hard labor for that. Just try not to get killed. I need someone to deliver some special cargo for the Permaisuri. I’d do it myself, but my presence tends to attract unwanted attention, and my associates aren’t exactly welcome at the palace.""
OR
You run into the administrator as she exits the administration building. She looks dignified in her office uniform, contrasted by the very rough looking hulking guards next to her.
""Off-duty? I can show you a good place for you and your crew."" She smiles. This is one of the few instances you’ve seen her express joy.
OR
The administrator leans in. ""Listen, starfarer. If you ever need a cannon or two to keep people off your back, don’t hesitate to buy them from the market here. They’re good quality and while they may not be as advanced as some of the newer Auroran stuff, it sure beats a naked hull."" 
OR
During one of your first visits to the administrator’s office located in her palace complex.

""Good morning, administrator. You look–""

""Please, stop."" Alexandra Yamato holds up her hand in protest. ""I told you not to say these type of things. Do this again and I will shoot you."" She gives you a disdainful look.
OR
""Starfarer, you free? I just got off work and I need a drink to take off the edge. You won’t say no, right?"" You awkwardly accept and join the administrator and her guards for a drink. You wake up the next day with a hangover and a lower credit balance.
OR
As you walk around Nur station, you recognize the familiar figure of the station administrator, Alexandra Yamato. You decide to surprise her and approach from behind, but this gets you mistaken for an assailant and you find yourself under a pile of burly bodyguards. After clearing the misunderstanding with the security team, you are taken to the medical section to receive treatment.
OR
""How do you feel about hijacking some ships, starfarer?"" The administrator asks you suddenly. Her amber eyes blaze with calculation, a wry smile on her face as she formulates a plan in her head. ""I may have a job or two for you and your crew in the near future.""",,
UAFAlexandraChatResponseFavorable,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_alexandra
UAFRelationCheck "">"" 9",,"During one of your visits to the administrator’s office, you try to greet Yamato.

""You trying to butter me up, buttercup?"" She says coldly. ""I’ll give you a ten second head start before I let these two loose after you."" She gestures towards her guards. Their faces might not show it, but they clearly seem itchy for a chase.
OR
""About hijacking those ships. Keep that to yourself. Wouldn’t want anything unfortunate to happen to you."" The air itself seems to shill with the icy glare she gives you. After what feels like an eternity, she cracks a smile, and slides a drink into your hand. ""I jest. But seriously, keep it to yourself.""
OR
""I’m sorry, Starfarer. Can you wait a few hours? I have a problem that needs fixing. I’ll take you to a bar later, my treat!"" Before you can respond she cuts off the transmission.
OR
You make your way to the bar that Alexandra mentioned. You have gotten a feel for Nur Station’s seedy atmosphere and its unusual administrator. Despite this, you had established a working relationship and getting invited to drinks was not uncommon. 

As you round the final corner to the bar, the atmosphere seems to change, and a chill runs down your spine as a cold wind shoots through the alley. For being this close to a bar, the area is eerily empty. You press forward with caution, your hand ready on your side-arm. As the wind dies down, you barely make out the noise of footsteps following you. You whip around and fire at your would be assailant… Except they are much closer than you expected, blocking your arm and causing your shot to ricochet down the alley. ""Nice reflexes. But you’re late."" Chided Alexandra. ""Sorry if I spooked you, although given where we are, I shouldn’t be too surprised you’re on edge. C’mon, the drinks are waiting."" She practically drags you into the bar. The two of you enjoy your time, although you can’t help but feel like you’re being watched, and judging by her frequent glances around the bar, Alexandra can feel it too.
OR
You ask a pair of the guards to meet with Alexandra. After consulting each other briefly, one of them agrees to take you to her, and motions for you to follow. He leads you deeper in, and as you walk, you notice the usual gaudy decorations become more and more sparse, the voices of other people echoing throughout the halls grow dimmer, until at some point they seem to disappear altogether. The warm light of the lobby appears to have been replaced with harsh fluorescent lighting. The only sounds now were the footsteps of you and your escort.

Then came the scream. It rang throughout the hallway, echoing off the cold, featureless walls, stopping you in your tracks. A second one rings out, and your blood runs cold. As your mind races through several scenarios at where you could be headed, you notice that the screams have stopped… as had the guard you were with, waiting on you. As he hasn’t made any attempt to harm or arrest you, you come to the dreadful realisation that this was normal in this section of the palace, and the relief that whatever it was, you weren’t going to participate.

Or so you had hoped. The guard had led you to a steel door, and through it you could hear more muffled screaming. As well as the familiar voice of Alexandra. You can barely make out any words before you hear a loud snap, and more muffled screaming drowns her out. The guard orders you to wait here, and enters the chamber, and for a brief moment, you can hear Alexandra loud and clear. Betrayal. Or at least that’s what you were able to put together before the heavy steel door slammed shut, muffling the sound again.

After what seemed like hours, the muffled screams finally died down. Despite being fully alert, the eerie silence causes you to jump as Alexandra opens the door. ""Apologies for the wait. A certain problem needed fixing. Fancy a drink?"" She hands you what you assume to be a freshly poured glass. You start to question what that was about, before discretion gets the better of you. Sometimes it’s better to leave those things be, and you down the drink in hopes of taking your mind off the whole ordeal.
OR
""Thanks for the booze. I’ll be sure to reward you later down the line. Also, could you deliver a message to the Permaisuri for me?"" She twiddles her thumbs as she gives her request. ""Payment? Just put it on my tab. Do it for me, won’t you?"" You’re about to question why, when an ice cold glare cuts you off.
OR
""Starfarer, if anyone you run into asks about my activities, kindly keep a woman’s secrets."" She smiles politely as she cuts comms. At the dock, a UAF official takes you away for interrogation. However, thanks to Alexandra’s warning, you give nothing away. After an hour, he reluctantly lets you go.
OR
""Hello, starfarer."" She says over comms. ""The Permaisuri, I hope she said something good about me?"" You try to dance around her question for a few minutes.",,
UAFAlexandraChatResponseWelcoming,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_alexandra
UAFRelationCheck "">"" 24",,"""Why do I boost and hijack ships? Can’t a woman have some fun now and again? In fact, you want to try and take one tonight?"" She cuts the comms before you can respond, but you could have sworn you saw a cat-like grin on her face as the screen went black.
OR
""You need a drinking buddy?"" You open your mouth to decline but close it as you see Alexandra’s unamused face. ""Be at the palace in an hour. See you there."" Despite her stern expression, Alexandra almost sounded like she was looking forward to it.
OR
""Do I hate the UAF?"" She repeats your question as she ponders the answer over drinks. ""I suppose I might come off that way. No, I do not. Nothing could make me betray my queen."" Her eyes are alive with conviction toward her words.
OR
""Why is it called a palace? Because it’s the center of my kingdom, you know."" She gestures all around her. ""This bar is merely a part of my domain. These drinks on the table, merely products of my kingdom. Perhaps one day, you’ll live long enough to attend one of my parties!"" She gives a boisterous laugh.
OR
""Favonius? It’s the sparkling Jewel of the Federation. A beautiful resort world, I must say. I tried inviting the Permaisuri to accompany me there but…"" Alexandra pouts for a bit, but it doesn’t last long. ""Anyway, I shall continue to work hard to earn her favor. What rank are you? Have you been promoted yet? Help me set a meeting!""
OR
Over drinks you accidentally compliment her. She gives a hearty laugh.

""Sorry, $playerName. I only have eyes for my Permaisuri."" She says sadly. ""You’re lucky! If I was wearing pants, I could hunt you down in a heartbeat! Ugh! Waiter! Another round!"" She drinks away her frustration. You wonder if this means she’ll start calling you by your name in the near future.
OR
It was late in the evening and you, Alexandra, and your security teams were on the way back to the palace. You and the administrator were trading stories as usual.

""Hearing of your escapades has been quite the experience. I don’t get to see much beyond this space station. Don’t get me wrong, I have quite the paid leave stacked up, however there is no point in leaving if there is no one to share the moment with."" She let’s out a sigh as she grabs your arm, nuzzling herself onto you. ""My parents used to tell me stories growing up. They were full of brave warriors and scenic battles. They were so proud to tell me of our heritage."" Alexandra looked up. Perhaps she was looking at the stars beyond?
OR
""No. No. No. No."" Alexandra is taking shots of varying dark liquids. ""No. Dammit! Oh, you’re here. Don’t mind me, just trying out different hot chocolates."" She says matter of factly. 
""The recipe was lost during a pirate raid and I have been trying to recreate it since. One day I’ll torch that station of theirs to ashes."" For a moment she seethes with rage, clenching her teeth. Remembering your presence, she composes herself by pouring a drink. She apologizes, rescheduling your meeting to a later time.
OR
Once again, Alexandra invites you to a bar in a seedy location. You are accompanied by a squad of guards this time. You notice the noise from nearby people gets more and more distant the closer you get to the agreed upon location. You keep your side-arm ready as you feel yourself being watched. After going around a corner, two of your guards in front of you go down, and you take cover back the way you came. You hear no gunshots but hear the projectiles as they land. Micro-needles, so smooth they were almost invisible, shatter upon where you had been a moment ago. You call for reinforcements from your fleet just as two gunshots ring out further down the corridor you were travelling. 

""You can come out!"" Recognizing Alexandra’s voice, you do so with your side-arm ready to fire. You see her, rifle in hand, surrounded by what you assume to be her guards in full-gear. ""Apologies, we knew they were tailing you for quite a while. We needed time to get their whole cell."" She gives you a cursory look, making sure you were not injured. After more of her people come to secure and clear the scene you then continue on for drinks, your crew upset they were used as bait.",,
