id,trigger,conditions,script,text,options,notes
museumContinue3SierraPAGSM,DialogOptionSelected,"$option == SierramuseumContinue3
#$market.id == volturn_PAGSM score:1000
DE_HasModId PAGSM","SetShortcut museumLeave ""ESCAPE""
SetTextHighlightColors ""205,155,255,255""
SetTextHighlights ""\""Maybe if you donate, they'll add more lobsters...\""""","In the junction area between the previous section and the next one, there are a bunch of food stores sporting local cuisines like roasted Volturnian Lobster or fried Volturn Deepweed; Sierra laments the fact that she does not have the ability to eat what must be delicious food. What interests you most however, is what seems to be a donation booth; a small terminal helmed over by a human-sized holographic Andrada holding Volturn-y against the backdrop of a virtual palm tree and beachfront. There is a sign next to the terminal. ""Donate to the Volturnian Museum today!"" it says, ""And help us fund new exhibits for the enjoyment of all visitors!"" You check the terminal, and note the only donation option available is 1000 Credits. You could consider donating, or simply move on.

""Maybe if you donate, they'll add more lobsters..."" Sierra ponders out loud.","0:SierramuseumDonation:Donate 1,000 Credits
1:SierramuseumContinue4:Continue
2:museumLeave:Leave the Museum",
museumDonationAlreadyMadeSierra,DialogOptionSelected,"$option == SierramuseumDonation
$donationMade score:100","SetShortcut museumLeave ""ESCAPE""","As you've made a donation recently, the console prevents you from donating again and simply prompts you to enjoy the rest of the Museum.",SierramuseumContinue4:Continue,
museumDonationSierra,DialogOptionSelected,"$option == SierramuseumDonation
#$market.id == volturn score:1000
$player.credits >= 1000
!$donationMade","SetShortcut museumLeave ""ESCAPE""
AddCredits -1000
AdjustRep sindrian_diktat COOPERATIVE 5
$donationMade = true 60","After accepting donations and keying in an ID-IFF code for whatever reason, the terminal chimes. ""Thank you for donating to the Volturnian Museum valued citizen. 5 Diktat Credit points have been accredited to your ID."" As expected, according to the Tri-Pad your relations with the Diktat have improved via that donation, albeit by only a little. Feeling slightly more proud of yourself, you walk on to the next section.",SierramuseumContinue4:Continue,
museumDonationPAGSMSierra,DialogOptionSelected,"$option == SierramuseumDonation
#$market.id == volturn_PAGSM score:1000
$player.credits >= 1000
DE_HasModId PAGSM
!$donationMade","SetShortcut museumLeave ""ESCAPE""
AddCredits -1000
AdjustRep sindrian_diktat COOPERATIVE 5
$donationMade = true 60","After accepting donations and keying in an ID-IFF code for whatever reason, the terminal chimes with a tropical jingle. ""Thank you for donating to the Volturnian Museum Potential Customer! 5 Company Merit points have been accredited to your ID."" As expected, according to the Tri-Pad your relations with the Company have improved via that donation, albeit by only a little. Feeling slightly more proud of yourself, you walk on to the next section.",SierramuseumContinue4:Continue,
museumDonationPoorSierra,DialogOptionSelected,"$option == SierramuseumDonation
#$market.id == volturn score:1000
$player.credits < 1000
!$donationMade","SetShortcut museumLeave ""ESCAPE""","After accepting donations and keying in an ID-IFF code for whatever reason, the terminal makes an error sound; seems you are too poor to afford the donation. Best to move on. Interestingly enough, the Andrada hologram offers for you to take up a commission for the Diktat for a stable source of income.",SierramuseumContinue4:Continue,
museumDonationPoorPAGSMSierra,DialogOptionSelected,"$option == SierramuseumDonation
#$market.id == volturn_PAGSM score:1000
$player.credits < 1000
DE_HasModId PAGSM","SetShortcut museumLeave ""ESCAPE""","After accepting donations and keying in an ID-IFF code for whatever reason, the terminal makes an error sound; seems you are too poor to afford the donation. Best to move on. Interestingly enough, the Andrada hologram offers you condolences for your poor financial situation and offers for you to take up an internship at the Company for a stable source of income.",SierramuseumContinue4:Continue,
museumContinue4Sierra,DialogOptionSelected,$option == SierramuseumContinue4,"SetTextHighlightColors ""205,155,255,255""
SetTextHighlights ""\""Did you know that Suddene Brine Krill have these really mesmerising coloured fur bristles on their sides that they use for courtship rituals? Or that these Madeiran pseudo-algaes-\""""","The next section seems to be a zoo-like exhibit, where various animals from various planets(mostly Volturn natives or species from League planets, conspicuously enough) are displayed for tourist's enjoyment. These aren't too interesting for a spacefarer like you, but for Sierra it's a whole other story. Like a child being released in one of those giant Tri-Tachyon confectionary hyperstores, she visits each and every one of the exhibits, marvelling at their inhabitants. After touring the entire area, and causing a disturbance among the other visitors, she returns to your side, recounting all the various animal and plant fun facts she's absorbed from all the exhibits.

""Did you know that Suddene Brine Krill have these really mesmerising coloured fur bristles on their sides that they use for courtship rituals? Or that these Madeiran pseudo-algaes-"" She suddenly stops in her tracks. As do you, because before you in the middle of the section is a vast circular room bordered by a glass roof, displaying a large pool of water; floating on its surface seems to be a massive mat of algae-like creatures. Before you can react further, she's already next to the railings, reading out one of the placards by the pool of water.",SierramuseumContinue5:Continue,
museumContinue5Sierra,DialogOptionSelected,$option == SierramuseumContinue5,"SetTextHighlightColors ""205,155,255,255""
SetTextHighlights ""\""Volturnius Andradicus\"""" ""\""These relatively primitive algae-like lifeforms used to dominate the surface of Volturn, until they were outcompeted by the more complex Terra-type lifeforms introduced to Volturn by the Domain, such as the famous Volturnian Lobsters. These organisms would use micro-hooks to connect with each other and form vast drifting mats to maximize their exposure to sunlight. As of today, this mat is the largest and only known specimen of this species left on Volturn.\"""" ""\""Wow...\""""","""Volturnius Andradicus""

She recites almost in sing-song. ""These relatively primitive algae-like lifeforms used to dominate the surface of Volturn, until they were outcompeted by the more complex Terra-type lifeforms introduced to Volturn by the Domain, such as the famous Volturnian Lobsters. These organisms would use micro-hooks to connect with each other and form vast drifting mats to maximize their exposure to sunlight. As of today, this mat is the largest and only known specimen of this species left on Volturn.""

""Wow..."" she whispers, in awe at the massive colonial mat before her.

There is also a convenient aerial observation deck, which you visit after reading the placard. Using a telescope from the deck and provided reference scales, you deduce that the mat is roughly the size of an average destroyer-class vessel. Terrifying.",SierramuseumContinue6:Continue,
museumContinue6SierraNoAI,DialogOptionSelected,$option == SierramuseumContinue6,,"The last exhibit before the end of the Museum is a petting exhibit, where Volturnian Lobsters are kept in a shallow pool for children to touch. Sierra is enjoying it, and is petting the lobsters extensively alongside the children. They seem pretty famishedï¿½and you still have a ration bar in your pocket as a snack. Maybe you could try feeding them...or you could simply move on.","0:SierramuseumLobster:Give food to the Volturnian Lobsters(requires 1 food)
1:SierramuseumContinue7:Continue",# The crewman she's essentially riding as a makeshift body looks more embarrassed thanï¿½(insert simile/metaphor here)
museumContinue6Sierra,DialogOptionSelected,"$option == SierramuseumContinue6
$global.AlreadyFoughtAI == true",,"The last exhibit before the end of the Museum is a petting exhibit, where Volturnian Lobsters are kept in a shallow pool for children to touch. Sierra is enjoying it, and is petting the lobsters extensively alongside the children. They seem pretty famishedï¿½and you still have a ration bar in your pocket as a snack. Maybe you could try feeding them...or you could simply move on.","0:SierramuseumLobster:Give food to the Volturnian Lobsters(requires 1 food)
1:SierramuseumContinue7:Continue",
museumLobsterSierra,DialogOptionSelected,"$option == SierramuseumLobster
#$market.id == volturn score:1000
","SetShortcut museumLeave ""ESCAPE""
AddRemoveCommodity food -1
AdjustRep sindrian_diktat VENGEFUL -1
AddTextSmall ""Relations with the Volturnian Lobsters increased by 1"" highlight
$troublemaker = true 60","You unwrap the ration bar in your pocket, break it into pieces and throw it into the Volturnian Lobster enclosure. Almost instantly the Volturnian Lobsters pounce on the pieces, ravenously eating them and causing quite the commotion in the exhibit. The excited Lobsters jostle, bite and even pinch the hands of children near them, causing general chaos; Sierra is loving every bit of it, and even steals some food from a stall further up the museum to spread the chaos. Unfortunately, due to causing a ruckus in the exhibit both of you are escorted out by staff and barred from the Museum temporarily. At least they don't have extended sentences for repeat offenders.",museumLeave:Leave the Museum,
museumLobsterNoFoodSierra,DialogOptionSelected,"$option == SierramuseumLobster
$player.food < 1",,You don't have enough food available to feed these Volturnian Lobsters. You should probably just move on.,SierramuseumContinue7:Continue,
museumPamperSierraInit,DialogOptionSelected,"$option == SierramuseumContinue7
#$market.id == volturn score:1000",,"At the end of the Museum, you are greeted with a few souvenior stores trying to sell all sorts of merch from Diktat logo pins and keychains to Volturnian Lobster plushies. You're faced with the decision of either buying a Volturnian Lobster plushie for Sierra, or move on; she seems very enthusiastic about the prospect, but these things cost a whopping 1,000 credits each...","0:museumPamperSierra:Buy a Volturnian Lobster Plushie
1:SierramuseumContinue8:Continue",
museumPamperSierraInitPAGSM,DialogOptionSelected,"$option == SierramuseumContinue7
#$market.id == volturn_PAGSM score:1000
DE_HasModId PAGSM",,"At the end of the Museum, you are greeted with a few souvenior stores trying to sell all sorts of merch from Company logo pins and keychains to Volturn-y plushies. You're faced with the decision of either buying a Volturnian Lobster plushie for Sierra, or move on; she seems very enthusiastic about the prospect, but these things cost a whopping 1,000 credits each...","0:museumPamperSierraPAGSM:Buy a Volturn-y Plushie
1:SierramuseumContinue8:Continue",
museumPamperSierra,DialogOptionSelected,"$option == museumPamperSierra
#$market.id == volturn score:1000","$LobstersBought++
$LobstersBoughtAtOneTime++
AddCredits -1000","You decide to buy a Volturnian Lobster Plushie for Sierra, leaving her overjoyed. You could choose to buy more, or simply move on.","0:museumPamperSierra:Buy another Volturnian Lobster Plushie
1:SierramuseumContinue8:Continue",
museumPamperSierraPAGSM,DialogOptionSelected,"$option == museumPamperSierraPAGSM
#$market.id == volturn_PAGSM score:1000
DE_HasModId PAGSM","$LobstersBought++
$LobstersBoughtAtOneTime++
AddCredits -1000","You decide to buy a Volturn-y Plushie for Sierra, leaving her overjoyed. You could choose to buy more, or simply move on.","0:museumPamperSierraPAGSM:Buy another Volturn-y Plushie
1:SierramuseumContinue8:Continue",
museumContinue7Sierra,DialogOptionSelected,"$option == SierramuseumContinue8
#$market.id == volturn score:1000","SetShortcut museumLeave ""ESCAPE""
$GoneTimes++
AdjustRepPerson sotf_sierra COOPERATIVE 1","The two of you walk out into the salty Volturnian sea breeze once more, despite Sierra's nagging complaints about not having any new lobster plushies to cherish. The trip back to the main docking arcology via hoverboat is rather uneventful, although you likely did learn something new on that trip...or at least had a good time. She certainly did, at the very least.",museumLeave:Leave the Museum,
museumContinue7SierraLobster,DialogOptionSelected,"$option == SierramuseumContinue8
$LobstersBoughtAtOneTime == 1
#$market.id == volturn score:1000","SetShortcut museumLeave ""ESCAPE""
$GoneTimes++
AdjustRepPerson sotf_sierra COOPERATIVE 1","The two of you walk out into the salty Volturnian sea breeze once more, with Sierra chirping on and on about how she'll love her new plushie to the end of time. The trip back to the main docking arcology via hoverboat is rather uneventful, although you likely did learn something new on that trip...or at least had a good time. She certainly did, at the very least.",museumLeave:Leave the Museum,
museumContinue7SierraLobsterPlural,DialogOptionSelected,"$option == SierramuseumContinue8
$LobstersBoughtAtOneTime >= 2
#$market.id == volturn score:1000","SetShortcut museumLeave ""ESCAPE""
$GoneTimes++
AdjustRepPerson sotf_sierra COOPERATIVE 1","The two of you walk out into the salty Volturnian sea breeze once more, with Sierra chirping on and on about how she'll love her new plushies to the end of time. The trip back to the main docking arcology via hoverboat is rather uneventful, although you likely did learn something new on that trip...or at least had a good time. She certainly did, at the very least.",museumLeave:Leave the Museum,
,,,,,,
# Sindrian Lion's Garden,,,,,,
#DEMarketAddOptionGarden,PopulateOptions,"$menuState == main
$market.id == sindria score:1000
$player.transponderOn
#$tradeMode != NONE
$faction.id == sindrian_diktat","#PrintDescription 1
AddText ""A nearby booth broadcasts advertisements for guided tours to the 'Sindrian Lion's Garden'. You wonder at how growing vegetation, let alone a garden is possible on a planet like Sindria. Might be worth taking a look at.""",,20:gardenOpenDialog:Visit the Sindrian Lion's Garden,
gardenContinue1,DialogOptionSelected,"$option == gardenOpenDialog
",,"You sign up for one of the guided tours and within an hour, you find yourself convening by the stand with a group of other tourists; mostly crewmen from other fleets, including a few whom you recognise as hailing from your own fleet. It appears they recognise you too, because a few of them wave at you.","0:gardenWave:Wave back at them
1:gardenNothing:Do nothing",
gardenContinueWave,DialogOptionSelected,"$option == gardenWave
",FireAll PopulateOptionsGarden,"You wave back to them, leading to them erupting into cheers over this.",,
gardenContinueNothing,DialogOptionSelected,"$option == gardenNothing
",FireAll PopulateOptionsGarden,"You do nothing, and eventually the others stop waving, returning to business.",,
gardenContinuePay,PopulateOptionsGarden,,"AddText ""The guide is walking to each of the guests and asking for a fee for the tour. When she gets up to you, you barely manage to stop yourself from gawking; each ticket comes in at a whopping 100 credits per person. You look around again at the others, wondering just how many months of wage they must have spent on this one trip, while considering the prospect yourself. This kind of money is likely pocket change for a commander such as yourself, but is this really worth the exorbitant fee?""",,gardenContinue1:Pay the entry fee and continue(100 credits),
gardenOpenDialogLeave,PopulateOptionsGarden,,"SetShortcut gardenLeaveBefore ""ESCAPE""
AddText ""You could alternatively leave; the tours seem to come twice a day, so you won't need to wait too long for another chance. A captain's life is full of plenty of menial matters to pass the time with anyway.""",,gardenLeaveBefore:Leave the booth,
gardenSierra,PopulateOptionsGarden,DE_HasSierraInFleet,"AddText ""You could also consider bringing Sierra along.""
SetOptionColor gardenSierra ""205,155,255,255""",,gardenSierra:Bring Sierra to the Sindrian Lion's Garden,
gardenContinueSierraTroll,DialogOptionSelected,$option == gardenSierra,"FireAll PopulateOptionsGarden
SetTextHighlightColors ""205,155,255,255""
SetTextHighlights ""\""That Ozymandian nightmare? No way, count me out!\""""","You contact Sierra about the prospect of visiting the Sindrian Lion's Garden. Surprisingly, you're rejected.

""That Ozymandian nightmare? No way, count me out!""

She cuts the commlink before you can ask what an ""Ozymandian nightmare"" is.",,
gardenContinue2,DialogOptionSelected,"$option == gardenContinue1
",,setup,gardenContinue2:Continue,
gardenContinue3,DialogOptionSelected,"$option == gardenContinue2
",,"introduce garden, complete with big golden andata statue, lion figureheads and holoflag",gardenContinue3:Continue,
gardenContinue3PAGSM,DialogOptionSelected,"$option == gardenContinue2
DE_HasModId PAGSM
",,"introduce garden, complete with big golden andata statue, lobster figureheads and holoflag",gardenContinue4:Continue,
gardenContinue4,DialogOptionSelected,"$option == gardenContinue2
",,"the SUN at the top, ask the guide, guide responds",gardenContinue5:Continue,
gardenContinue5,DialogOptionSelected,$option == gardenContinue2,FireAll PopulateOptionsGardenExplore,"The guide takes you briefly through the various attractions the garden has to offer, before stopping at the entrance again. ""Alright, that's it for the guided tour! You're now free to roam wherever you like, though remember that once you leave the Garden, you can't go back without buying a new ticket!""

You're left to your own devices, to explore the Garden as you please.",,
gardenGarden,PopulateOptionsGardenExplore,,,,gardenGarden:Explore the Garden proper,
gardenStatue,PopulateOptionsGardenExplore,!DE_HasModId PAGSM,,,gardenStatue:Investigate the Golden Andrada Statue,
gardenStatuePAGSM,PopulateOptionsGardenExplore,DE_HasModId PAGSM,,,gardenStatuePAGSM:Investigate the Golden Fuel Canister Statue,
gardenFlag,PopulateOptionsGardenExplore,!DE_HasModId PAGSM,,,gardenFlag:Investigate the giant Diktat Holoflag,
gardenFlagPAGSM,PopulateOptionsGardenExplore,DE_HasModId PAGSM,,,gardenFlagPAGSM:Investigate the giant SFC Holoflag,
gardenLions,PopulateOptionsGardenExplore,!DE_HasModId PAGSM,,,gardenLions:Investigate the lion statues,
gardenLobsters,PopulateOptionsGardenExplore,DE_HasModId PAGSM,,,gardenLobstersPAGSM:Investigate the lobster statues,
gardenSun,PopulateOptionsGardenExplore,,,,gardenSun:Look up at the skylight,
gardenExploreLeave,PopulateOptionsGardenExplore,,"SetShortcut gardenLeave ""ESCAPE""",,gardenLeave:Leave the Garden,
gardenGardenOption,DialogOptionSelected,$option == gardenGarden,FireAll PopulateOptionsGardenExplore,garden!!!,,
gardenStatueOption,DialogOptionSelected,$option == gardenStatue,FireAll PopulateOptionsGardenExplore,golden statue,,
gardenStatueOptionPAGSM,DialogOptionSelected,$option == gardenStatuePAGSM,FireAll PopulateOptionsGardenExplore,fuel statue,,
gardenFlagOption,DialogOptionSelected,$option == gardenFlag,FireAll PopulateOptionsGardenExplore,flag!!!,,
gardenFlagOptionPAGSM,DialogOptionSelected,$option == gardenFlagPAGSM,FireAll PopulateOptionsGardenExplore,other flag!!!,,
gardenLionsOption,DialogOptionSelected,$option == gardenLions,FireAll PopulateOptionsGardenExplore,statue,,
gardenLionsOptionPAGSM,DialogOptionSelected,$option == gardenLobstersPAGSM,FireAll PopulateOptionsGardenExplore,lobster,,
gardenSunOption,DialogOptionSelected,$option == gardenSun,FireAll PopulateOptionsGardenExplore,sun,,
gardenLeaveBefore,DialogOptionSelected,$option == gardenLeaveBefore,"DismissDialog
AddText"" You leave the booth.""",,,
gardenLeave,DialogOptionSelected,$option == gardenLeave,"DismissDialog
AddText"" You leave the Sindrian Lion's Garden.""",,,
#END Sindrian Lion's Garden,,,,,,
#END SOTF Interaction - Sierra gets to see lober,,,,,,
,,,,,,
# Midgard Admin introduction,,,,,,
defaultMidgardGreeting,PickGreeting,$id == midgard_admin score:1000,"ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""","After a short wait spent watching the rotating crest of the Midgard Polity, the comm-link connects you with the office of the administrator.

""So,"" the administrator looks you over. ""What's a freelancer doing at the Third Star of Valhalla?""",0:cutCommLinkPolite:Cut the comm link,
#END Midgard Admin introduction,,,,,,
,,,,,,
# Scrapped old Andrada interaction,,,,,,
AndradaMeetingSetupCommissionOnly,PopulateOptions,"$id == andrada
Commission hasFactionCommission
$global.AlreadyMetAndrada == false

",,,"AndradaMeetingCommissionOnly1:""I hold a Sindrian Diktat Commission.""",
AndradaMeetingSetupCooperativeOnly,PopulateOptions,"$id == andrada
RepGTE $faction.id  COOPERATIVE
$global.AlreadyMetAndrada == false
",,,"AndradaMeetingCooperativeOnly1:""I have cooperative relations with the Sindrian Diktat.""",
AndradsMeetingCommissionOnly1,DialogOptionSelected,$option == AndradaMeetingCommissionOnly1,,"The state-change across the cadet's face as they realize you aren't some tourist is instantaneous. 

""Affirmative Captain $playerName,"" their tone is military-crisp now. ""Received and thank-you $playerSirOrMadam. I will confirm with the Ministry of Intelligence. An officer will speak to you shortly. Please maintain link. This comms out.""

The display flickers back to the crest of the Diktat.",AndradaMeetingCommissionOnly2:Continue,
AndradaMeetingCommissionOnly2,DialogOptionSelected,$option == AndradaMeetingCommissionOnly2,FireBest AndradaMeetingSetupOption,,,
AndradsMeetingCommissionOnly2Fail,AndradaMeetingSetupOption,"RepLTE $faction.id  COOPERATIVE
SetShortcut cutCommLink ""ESCAPE""",,"In a moment the Diktat crest fades away and you find yourself staring at the face of a real Diktat officer.

""Greetings Captain $playerName,"" their tone is military-crisp. ""It is known that you hold a commission to the Diktat; we applaud you for your enthusiasm in promoting the Great Cause across the Sector.""

""However,"" They continue, ""You do not hold the necessary relations needed to speak to the Lion himself. It would be unwise to let an captain who has yet to prove their true loyalty open a personal link to the Lion; it would cause...an uproar. Prove yourself as a loyal cooperative to the Diktat, and perhaps we may change our minds on this.""

With that, the comm-link closes to the Diktat crest, playing an instrumental of the Diktat Anthem as it lazily spins across your holofeed.",cutCommLink:Cut the comm link,
AndradsMeetingCommissionOnly2Succeed,AndradaMeetingSetupOption,"RepGTE $faction.id  COOPERATIVE
",,"In a moment the Diktat crest fades away and you find yourself staring at the face of a real Diktat officer.

""Greetings Captain $playerName,"" their tone is military-crisp. ""It is known that you hold a commission to the Diktat; we applaud you for your enthusiasm in promoting the Great Cause across the Sector.""

""Your reputation preceeds you too,"" They continue, ""According to your reports, under your commission, you have helped the Diktat considerably in forwarding the Great Cause. We will set up a personal link with the Lion shortly.""

With that, the comm-link closes to the Diktat crest, playing an instrumental of the Diktat Anthem as it lazily spins across your holofeed.",AndradaClearanceGained:Continue,
AndradsMeetingCooperativeOnly1,DialogOptionSelected,$option == AndradaMeetingCooperativeOnly1,,"The state-change across the cadet's face as they realize you aren't some tourist is instantaneous. 

""Affirmative $playerName,"" their tone is military-crisp now. ""Received and thank-you $playerSirOrMadam. I will confirm with the Ministry of Intelligence. An officer will speak to you shortly. Please maintain link. This comms out.""

The display flickers back to the crest of the Diktat.",AndradaMeetingCooperativeOnly2:Continue,
AndradaMeetingCooperativeOnly2,DialogOptionSelected,$option == AndradaMeetingCooperativeOnly2,FireBest AndradaMeetingSetupOption2,,,
AndradaMeetingCooperativeOnly2Fail,AndradaMeetingSetupOption2,"SetShortcut cutCommLink ""ESCAPE""",,"In a moment the Diktat crest fades away and you find yourself staring at the face of a real Diktat officer.

""Greetings $playerName,"" their tone is military-crisp. ""It is known that you have fostered high relations with the Diktat. We applaud you on this.""

""However,"" They continue, ""You have yet to show the ultimate sign of loyalty to the Diktat and the Lion, and hence you cannot see him personally as of yet. After all, many entrepreuneurs enjoy fostering good relations with most factions to keep their profit margin high; We have yet to see if that is the case for you.""

With that, the comm-link closes to the Diktat crest, playing an instrumental of the Diktat Anthem as it lazily spins across your holofeed.",cutCommLink:Cut the comm link,
AndradaMeetingCooperativeOnly2Succeed,AndradaMeetingSetupOption2,"Commission hasFactionCommission
",,"In a moment the Diktat crest fades away and you find yourself staring at the face of a real Diktat officer.

""Greetings $playerName,"" their tone is military-crisp. ""It is known that you have fostered high relations with the Diktat. We applaud you on this.""

""Your reputation preceeds you,"" They continue, ""You also hold a commission to the Diktat. Having sworn your loyalty to the Lion through a commission and proven this loyalty by fostering good relations with the Dikat, you will be allowed to speak to the Lion personally. Establishing comm-link shortly.""

With that, the comm-link closes to the Diktat crest, playing an instrumental of the Diktat Anthem as it lazily spins across your holofeed.",AndradaClearanceGained:Continue,
AndradaClearanceGained,DialogOptionSelected,$option == AndradaClearanceGained,ShowPersonVisual,"The spinning Diktat crest and the anthem soon fades into a face you know all too well. The face that taunts from the top of the comms board, yet never actually sees you in person. Not until now.

The Lion himself sits on a posh chair in an opulent purple room, surrounded on both sides by hulking creatures that, you can only assume, are the famed Volturnian Lobster Brutes known to inhabit Sindria. Looking you over with an assessor's eye, you can feel his stare glaring deep into your soul.

""Captain $playerName."" He starts. ""Your reputation among the officers is...remarkable. You have proven yourself a true ally to the Great Cause and everything that the Sindrian Diktat stands for. After all, that is why you are even able to see me in person.""",AndradaClearanceGained2:Continue,
AndradaClearanceGained2,DialogOptionSelected,$option == AndradaClearanceGained2,,"""I know you must very much want to see me in person."" Andrada says, sighing. ""However, even you cannot gain that kind of privilege. My enemies are numerous; they lie in every concievable nook and cranny, waiting for a moment of vulnerability to strike me down."" He says, pounding his fist on the table in front of him to drive the point home. ""The Ministry of Intelligence is not paranoid for no reason, Captain $playerName. This is the most we can spare you to keep my enemies at bay. You have no idea how determined they are to get my head."" He gestures to the brutes behind him, ""Even these, and all the soldiers the Diktat can field are not enough.""",AndradaClearanceGained3:Continue,
AndradaClearanceGained3,DialogOptionSelected,$option == AndradaClearanceGained3,,"""But none of that concerns you much, right? After all, you are but a fleet commander. So, I have a proposition for you."" Says Andrada, moving his wrinkled face closer to the screen.

""My Ministries are efficient at their jobs on a faction-wide scale; indeed, one of the best in the entire Sector. However, they are bureaucratic and slow, and cannot mobilize forces against everything that requires it in sufficient time. And there is the matter of public opinion; it would be...embarrassing if the mighty Diktat had to send a task force to destroy every threat. It would only give the Hegemony another reason to invade us.""",AndradaClearanceGained4:Continue,
AndradaClearanceGained4,DialogOptionSelected,$option == AndradaClearanceGained4,,"""That is where you come in."" Andrada points a finger straight at you.

""Your forces are skilled; far more skilled than even the top graduates of the Lion's Academy. I myself don't know how you managed it, but it is of no concern. Here's the deal; I'll share to you my contact details, and you can run errands for me personally. No need to involve the Ministry of Defense or anything like that.""

""Of course, there will be rewards for you. This is a mercurial society we live in, and few people would work without the incentive of money. After all, fleet commanders like you are always so fond of lining your pockets with ever more credits, no?"" A pause. ""But of course, I would know too; after all, I was once one of them too.""

""Beyond credits, there are other rewards; with my connections, expect to get bounties and equipment you wouldn't get from any other Diktat officer. And you would promote your standing with the Diktat too.""",AndradaClearanceGained5:Continue,
AndradaClearanceGained5,DialogOptionSelected,$option == AndradaClearanceGained5,"FireAll PopulateOptions2
","""So, are you interested?"" Andrada finishes. His eyes are on you, awaiting your response patiently.",,
AndradaAgree,PopulateOptions2,,,,"AndradaAgree:""Yes, I will take up your offer.""",
AndradaRefuse,PopulateOptions2,,,,"AndradaRefuse:""No, I won't take up your offer.""",
AndradaAgree2,DialogOptionSelected,$option == AndradaAgree,"AddPotentialContact
$global.AlreadyMetAndrada = true","""Very good, Captain $playerName,"" Andrada says, satisfied with your decision. ""I believe this partnership will be veryï¿½fruitful for both of us.""

A chime from your TriPad; Andrada has sent you the keycodes for his personal comm-link. ""Use this to bypass the...troublesome procedure you endured earlier."" Andrada says nonchalently. ""And don't bother sharing them; these codes are set to self-delete if shared to a TriPad account not in the whitelist."" He warns, before cutting the comm-link. You are brought to the default Diktat spinning crest and the regular patriotic music.",cutCommLink:Cut the comm link,
AndradaRefuse2,DialogOptionSelected,$option == AndradaRefuse,"AddPotentialContact
$global.AlreadyMetAndrada = true","Andrada's face darkens for a moment, some indescribable emotion crossing his face, before bursting out into laughter. ""You make good jokes captain!"" He says, before realizing you're serious.

A chime from your TriPad; Andrada has sent you the keycodes for his personal comm-link. ""Unfortunately for you Captain, the decision was never yours to make; you still are under my jurisdiction, and it is my jurisdiction that you will get the keys, whether you like it or not."" Andrada says, evidently not impressed by your decision. ""Delete them if you want; but know that you won't get a copy of these keys back."" He idly says, before cutting the comm-link. You are brought to the default Diktat spinning crest, the patriotic music blaring at you as if taunting you.",cutCommLink:Cut the comm link,
#END Scrapped old Andrada interaction,,,,,,
,,,,,,
# Ryzan Ambassador stuff,,,,,,
defaultSilvergaleGreeting,PickGreeting,$id == PLambassador score:1000,"ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""","After a surprisingly long wait watching a modified Persean League crest spin against a white-purple background, the comm-link connects you with the office of the ambassador Bill Silvergale.

""Ah, are we ready to talk about the- oh, a freelancer."" The man studies you, perhaps trying to find something to negotiate about or use to his advantage. ""So, what urgent business do you have with the official Embassy of the Persean League?""",0:cutCommLinkPolite:Cut the comm link,
SilvergaleGreetingCommission,PickGreeting,"$id == PLambassador score:1000
Commission hasFactionCommission","ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""","After a surprisingly long wait watching a modified Persean League crest spin against a white-purple background, the comm-link connects you with the office of the ambassador Bill Silvergale.

""Ah, are we ready to talk about the- ah!"" He lifts up a Tripad and seems to scroll through several entries before finally stopping over one and pressing down. ""That's why you seem so familiar; you're a registered commission holder of the Persean League. Is there anything you need from the Embassy of the Persean League?""",0:cutCommLinkPolite:Cut the comm link,
SilvergaleContactRequest,PopulateOptions,"$id == PLambassador
Commission hasFactionCommission
$global.AlreadyAskedSilvergale == false
RepGTE $faction.id  FRIENDLY",,,"999:SilvergaleContactRequest1: ""May I set up a contact with you?""",
SilvergaleContactRequest1,DialogOptionSelected,"$id == PLambassador score:1000
$option == SilvergaleContactRequest1","ShowPersonVisual
AddPotentialContact
$global.AlreadyAskedSilvergale = true","""Hm? Ahï¿½"" He thinks for a while, before finally replying. ""Well, the higher executives are almost constantly burdened by all the bounties the leadership throws down to them, and the League's enemies are numerousï¿½I suppose it would be reasonable."" A chime from your Tripad moments after as he sends you keycodes for his personal comm-link. ""Do you need anything else?""",0:cutCommLinkPolite:Cut the comm link,
defaultIronheartGreeting,PickGreeting,$id == TTambassador score:1000,"ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""","After a surprisingly long wait watching a modified Tri-Tachyon crest spin against a white-purple background, the comm-link connects you with the office of the ambassador Timothy Ironheart.

""So about those business agree- oh, just a freelancer."" You can swear you almost heard a snobbish sniff as the man studies you, looking for anything he might be able to exploit. ""So, what urgent business do you have with the official Embassy of the Tri-Tachyon Corporation?""",0:cutCommLinkPolite:Cut the comm link,
