id,type,text1,text2,text3,notes
vayra_defense_pod_p,SHIP,"Fragile, short-ranged, and barely armed - ultimately, the only good things that can be said about the pirate-built Defense Pod are that at least it is cheap and uncrewed.",,,
vayra_targeting_pod_p,SHIP,"Mounting aether-ballistic computers and triangulation sensors rather than weaponry, the pirate-built Targeting Pod enhances the effective weapons range of its parent ship considerably for as long as it survives in the battlespace.",,,
vayra_blood_dog,SHIP,"An extremely overbuilt and excessively modified Hound, developed well beyond its initial specifications at the hands of its captain, the notorious Gal Paladin. Along with the obvious improvements to its weapons loadout and flux core, it boasts a transplanted military-grade shield generator and a surprisingly advanced C3 suite.",,,
vayra_warlord,SHIP,"The Warlord began its life as a Conquest-class Battlecruiser, possibly one of those originally brought to the sector by the illustrious XIV Battlegroup which founded the Hegemony. However, over the two-hundred-odd intervening cycles it has been repaired and rebuilt so many thimes that very little of the original hull still remains. Its capabilities differ significantly from its parent class, having been completely refit according to Hegemony standard ""Decisive Battle"" doctrine with an improved shield generator, near-impregnable armored belts, and massive Hammer-class torpedo broadsides fed from capacious internal magazines.",,,
vayra_kingfisher,SHIP,"A quick little shuttle with military-grade engines, an efficient shield, relatively heavy armament for its size, and a non-demanding support profile. The Kingfisher is a favorite vessel of not-quite-legitimate businessmen, tramp freighter captains, and other pilots whose work takes them frequently into - and beyond - the many combat zones and contested areas of the sector.",,,
vayra_spade,SHIP,"The Spade is a light hauler and mining launch that, despite an extremely competitive pricing scheme and generally nondemanding support profile, never managed to achieve the same success and ubiquity of its competitors - namely the Hermes, Kite, Pegasus, and eventually the Mercury. The Spade's sole redeeming feature is that with generous machining tolerances and so little internal volume devoted to crew, fuel, or cargo space, customization of the hull and weapon mounts is surprisingly easy. Often criticized for its weak engines, unshielded and essentially unarmored hull, and barely present hardpoint layout, it nonetheless remains in service in the Persean Sector... Most often in the hands of short-haul asteroid miners, in-system smugglers, and extremely down-on-their-luck scavengers or tramp freighter captains. 

Despite being originally manufactured before even the aging Hound, the Spade has been reclassified as a part of the Midline school of ship design due to the style of its engine pods, actually a semi-recent modernization.",,,
vayra_ruin,SHIP,"A prototype heavy defensive frigate, equipped with a low-power phase teleporter system allowing it to remotely deploy light Stinger-class fragmentation mines. Accusations that the vessel's integrated point defense system exceeds the Domain-era restrictions on sub-Gamma-level AI remain - so far - unproven.",,,
vayra_pinnacle,SHIP,"A heavy combat frigate built to high specifications and outfitted with state-of-the-art technology, the Pinnacle is equally comfortable in a close support or line combat role as it is providing point defense or escort cover for larger craft.",,,
vayra_exemplar,SHIP,"A defensive destroyer, standing in stark opposition to typical Expansion Epoch ship design. Light on point defense but carrying a posse of heavily shielded defensive drones, the Exemplar represents what may have been a shift in Domain naval doctrine near the time of the Collapse.",,,
vayra_seer,SHIP,"The Seer is a prototype dedicated support carrier, an attempt to miniaturize potent Recall Device technology for mass deployment on smaller vessels. Lacking in auxiliary weapon mounts, it is typically outfitted with a long-range beam weapon for fire support and must rely heavily on escorts for protection.",,,
vayra_clairvoyant,SHIP,"Recently designed by the Tri-Tachyon corporation in an attempt to close the ""carrier gap"" existing between their forces and other sector navies in the sub-capital range, the Clairvoyant is something of a technological marvel. Blending hyper-advanced flux handling systems and powerful shields with a pair of military-grade fighter nanoforges, the Clairvoyant's only shortcomings are slightly under-spec engine performance and a lack of weapon mounts if not fit with flux-intensive blaster weapons.",,,
vayra_caliban,SHIP,"The Caliban is an advanced asymmetrical heavy fighter design, carrying decoy flares along with a diverse collection of weapons and effective against most targets. Powerful shields give it good staying power in a fight, especially when deployed alongside other shielded fighters to spread damage and give each other time to vent flux.",,,
vayra_hammer_carrier_p_launcher,WEAPON,"This pirate-designed LPC hack forms the standard Hammer-class blasting charge directly into the carrier drone's frame, offering it rudimentary guidance and additional protection on its way to the target - at the cost of speed and, of course, destroying the carrier drone on impact.

These unmanned drone pods mount a single Hammer-class torpedo, originally intended for asteroid and lunar blasting. Slow, unshielded and relatively fragile, they have nevertheless seen frequent use as light strike bombers in the cycles following the collapse. ",Drone,,
vayra_strikefeed,SHIP_SYSTEM,"Temporarily overcharges the vessel's weapon mounts, causing energy emitters to deal increased damage and ballistic systems to cycle faster while both generate significantly less flux.",Offensive,"Increases energy damage, ballistic rate of fire, and reduces all weapon flux generation while active.",
vayra_prospector_drill,WEAPON,"Bombarding targets with a stream of charged, superheated plasma, this weapon makes short work of comets, asteroids, and unshielded hulls alike.",Close Support,,
vayra_lr_mining_laser,WEAPON,"A modification of the ubiquitous mining laser. This particular configuration is equipped with an extended focusing rod, giving it range equal to that of a modern combat laser.",Point Defense,,
vayra_mining_lance,WEAPON,"A modification of the ubiquitous mining laser. This particular configuration boasts a more powerful arc lamp and dedicated feed capacitors, allowing it to fire short bursts at a much higher intensity.",Point Defense,,
vayra_grav_blaster,WEAPON,"An atypical late-model miniaturized and mass-produced blaster weapon which is highly effective against shields, utilizing techniques discovered during development of the Graviton Beam. Fires pulses of energy which create micro-rifts in the local brane fabric, causing higher-brane gravitons to enter our space-time en masse and inflict violent gravimetric shearing on the target.",Suppression,,
vayra_phase_blaster,WEAPON,"A late-model miniaturized and mass-produced blaster weapon, utilizing techniques discovered during development of the Phase Lance. Fires destructive bolts of energy which exist partially in p-space, giving them excellent velocity at the cost of a shorter time-to-live.",General,,
vayra_light_cutter,WEAPON,"A short-range plasma cutter commonly used in heavy industrial shipbreaking or asteroid mining applications. While capable of projecting a great deal of thermal energy, its extremely limited range and high flux cost mean it is only employed as a weapon by the mad or truly desperate.",Strike,,
vayra_heavy_cutter,WEAPON,"A heavy industrial plasma cutter, slaved to a primitive combat targeting system and reprogrammed for use as a strike weapon. Capable of burning through even capital-grade armor in seconds, though its short range means few captains with access to one would be insane or recklessly suicidal enough to attempt such a feat.",Strike,,
vayra_degraded_taclaser,WEAPON,"Standard combat laser, manufactured from an aging and partially corrupted blueprint. Poor quality lenses lead to significant blooming, reducing effective range and damage - on the other hand, simple and robust circuitry makes for little mounting overhead.",Close Support,,
vayra_degraded_particle_beam,WEAPON,"A comet ice-mining tool repurposed as a weapon, manufactured from an aging or corrupted master blueprint. Poor-quality projector assembly significantly reduces damage potential and effective combat range, though it does have fairly low mounting overhead.",Assault,,
vayra_combat_laser,WEAPON,"High-powered general purpose combat laser, effective at medium to long ranges. Powerful targeting system also tracks small-signature threats such as missiles, though its bulky emitter assembly has some difficulty keeping up with fast-moving targets at close range.",Close Support,,
vayra_biorifle,WEAPON,"Spitting forth an unstable bundle of exotic plasma that rapidly destabilizes and scatters into nearly-as-dangerous 'child' particles, this rare piece of Domain-era industrial equipment was once used for exoplanet-scale excavation and earth removal projects. Now, in the chaos of the post-Collapse Persean Sector, it has been turned towards a new purpose in the hands of enterprising deep-fringe scavengers - warfare.

Recovered tech such as this is as rare in the sector as it is powerful, and the scavengers who risk their lives to bring it back from the far-flung fringe systems where it can be found often prefer to keep it for themselves.",Close Support,,
vayra_particle_beam,WEAPON,"This repurposed Domain-era heavy industrial tool operates by propelling a stream of microscopic fines at near-relativistic speeds, cutting through unprotected hull as easily as it does through comet ice. The continued impacts also transfer a significant amount of force to the target, enough to temporarily overpower the stabilizing thrusters of small craft.

Recovered tech such as this is as rare in the sector as it is powerful, and the scavengers who risk their lives to bring it back from the far-flung fringe systems where it can be found often prefer to keep it for themselves.",Assault,,
vayra_bearclaw,WEAPON,"A massively upsized version of the ubiquitous Mining Blaster, fully integrated into the flux circuits and hull of the Bear for increased efficiency and range. Powerful capacitors allow the device to project a devastating fusillade of energy bolts, shattering warship armor as easily as it does comet ice or planetary crusts - although it does take longer to charge and refire than its smaller cousin.",General,,
vayra_degraded_pulselaser,WEAPON,"A jury-rigged pulse laser, deliberately underclocked in order to account for manufacture from a partially corrupted blueprint. Mounting requirements are significantly reduced and integral microvents much more capable of dissipating weapon flux thanks to reduced power output. Smaller photon packets fired are less prone to aether scattering, increasing their range.",Assault,,
vayra_micropulser,WEAPON,"Standard IR pulse combat laser, deliberately underclocked for maximum flux efficiency at the cost of range and energy throughput. Low power requirements make for dramatically simpler mounting procedures.",Assault,,
vayra_ion_scatterer,WEAPON,"The baryonic chamber of this ion cannon has been modified to project a hail of weaker ion bolts rather than focusing its energy into a single shot, at the cost of some range.",Special,,
vayra_hammer_pod,WEAPON,"A twin-arm launching rack, autoloading Hammer-class torpedoes from an internal magazine. Commonly installed on heavy asteroid-cracking vessels, and infamous for its use by the poor and the desperate as an impromptu strike weapon.",Strike,,
vayra_annihilator_rack,WEAPON,"Fires a stream of unguided rockets that cover a narrrow arc. Typically used to strip away enemy armor once shields are down.

Medium to long-range rockets launched from a small rack that fires ten missiles in a narrow spread to improve the odds of hitting. Rockets are small and unguided, with the extra space being taken up by a larger warhead and improved propulsion systems, as well as thicker armor. 

Performs well against larger targets due to the higher chance of striking with multiple rockets. A rocket attack is often used as a screen before a torpedo strike to reduce the effectiveness of Point Defense systems.",Assault,,
vayra_annihilator_barrage,WEAPON,"Fires a spread of unguided rockets that cover a wide arc. Useful for dealing with large, armored targets at close range, or for blanketing a wide area to catch enemy small craft.

Medium to long-range rockets launched from a large pod that fires twenty missiles per salvo in a wide spread to saturate an area with fire. Rockets are small and unguided, with the extra space being taken up by a larger warhead and improved propulsion systems, as well as thicker armor. 

Performs well against larger targets due to the higher chance of striking with multiple rockets. A rocket attack is often used as a screen before a torpedo strike to reduce the effectiveness of Point Defense systems. Takes several seconds to reload after a salvo.",Assault,,
vayra_looted_tpc,WEAPON,"This Thermal Pulse Cannon has been ripped from its original mounting in the arm of an Onslaught and transplanted to this new vessel, with its muzzle affixed to a frankly underpowered turret mechanism. With so much damage to its internals, the weapon's power throughput, flux efficiency, range, accuracy, and capacitor storage have all suffered greatly.

Someone has hung a small wooden sign over the main access panel which reads, incongruously, 'NOT CANON'.",Assault,,
vayra_harvester_rack,WEAPON,"Harvester-class unguided torpedoes make use of a simple but effective armored casing, greatly improving their survivability and time-to-live in hostile point defense environments. The casing fragments into shrapnel upon detonation, somewhat diminishing direct blast damage to armor but causing devastating spalling when striking bare hull.",Strike,,
vayra_light_particle_beam,WEAPON,"Unlike the larger particle accelerators commonly used for deep-space comet and asteroid mining, the light particle streamer is designed from the ground up for use as a weapon. While it packs significantly less power and range than its larger cousins, a powerful turret motor and targeting array allows it to function as a brutally effective point defense and close-in weapons system - albeit one with a significant refire delay.",Point Defense,,
vayra_thermal_lance_builtin,WEAPON,"A bulky energy weapon from an early epoch, the TPL is built directly into the Subjugator's hull and provides devastating close-range strike potential against undefended armor and hull. Designed after the Thermal Pulse Cannon of the Onslaught-class Battleship but before modular energy weapons became widespread in the Domain military, the TPL boasts several advances over that venerable weapon allowing it to be carried (and powered) by this cruiser-class hull.",Assault,,
vayra_precision_mortar,WEAPON,"A far cry from the Light Mortars seen on civilian craft and pirate raiders, the Precision Mortar was developed only a short period before the Collapse to refit 'obsolete' ballistic-armed warships for close support duty. Baryonic-sheathed antiproton shell cores and advanced recoil compensation give it impressive damage and accuracy, though the integration can be taxing on a vessel's ordnance capacity.",,,
vayra_shortcircuit_driver,WEAPON,"This Hypervelocity Driver has been redesigned from the ground up for short-range combat and electromagnetic secondary effects. The circuit which would normally power the second stage has been redirected, drastically overcharging the magnetic shells for increased electronic disruption at the cost of some accuracy. As a bonus, the reduced complexity of the weapon results in less complex mounting procedures.",,,
vayra_not_guardian,WEAPON,"A collection of high-intensity pulsed mining lasers mounted together on a powerfully motorized turret, with a built-in capacitor allowing extremely rapid operation for short periods of time. Originally designed for precision application, it now finds itself just as effective against strike craft and missile threats as it once was at extracting rare minerals.",Point Defense,,
vayra_dampershield,SHIP_SYSTEM,Temporarily activates an energy field that mitigates incoming damage at the cost of disabling weapons and shields.,Defensive,Temporarily activates an energy field that mitigates incoming damage at the cost of disabling weapons and shields.,
vayra_microburn,SHIP_SYSTEM,"Provides a brief engine boost, propelling the ship forward at an extreme velocity.",Movement,"Provides a brief engine boost, propelling the ship forward at an extreme velocity.",
vayra_foreverflares,SHIP_SYSTEM,Launches flares that distract the guidance systems of incoming missiles and PD weapons. Any missile hitting a flare will be destroyed.,Defensive,Launches flares to confuse the guidance systems of nearby enemy missiles.,
vayra_sometimesflares,SHIP_SYSTEM,Launches flares that distract the guidance systems of incoming missiles and PD weapons. Any missile hitting a flare will be destroyed.,Defensive,Launches flares to confuse the guidance systems of nearby enemy missiles.,
vayra_exemplardrones,SHIP_SYSTEM,Deploys six shieldwall drones armed with a PD laser and a powerful shield. Replenishes one drone every 20 seconds.,Drones (high tech),Deploys six shieldwall drones armed with a PD laser and a powerful shield.,
vayra_fragmine,SHIP_SYSTEM,Teleports a light fragmentation mine to the target area. The mine will slowly track nearby enemy ships and explodes a few seconds after its proximity trigger is activated.,Offensive,Teleports a light fragmentation mine to the target area.,
vayra_screeningformation,SHIP_SYSTEM,"Redirects advanced navigation and targeting arrays for close-range interceptor support. Reduces fighter engagement range by 75%, but halves fighter damage taken and doubles damage dealt to enemy fighters and missiles.",Fighter,Greatly increases fighter durability and interception performance at the cost of engagement range.,
vayra_burkaan,CUSTOM,"Rich in resources but continuously bombarded by heat and gravitational forces by the planet's twin stars, it's a wonder that anyone dares approach Burkaan at all. Nevertheless, some independent miners do call the planet home, residing in utilitarian low-orbit habitats which use the planet's bulk to shield themselves from the worst of the solar radiation.",,"Rich in resources but continuously bombarded by heat and gravitational forces by the planet's twin stars, it's a wonder that anyone dares approach Burkaan at all. Nevertheless, some independent miners do call the planet home, residing in utilitarian low-orbit habitats which use the planet's bulk to shield themselves from the worst of the solar radiation.",
vayra_gehenna_angra_mainyu,CUSTOM,"Caught firmly in the grip of Gehenna and heated powerfully by its gravitational forces as well as friction with its accretion disk, Angra Mainyu is a hot gas giant of only just sub-stellar mass. The constant reactions within its core and atmosphere propel millions of tonnes of ionized gases into space every minute, creating a powerful magnetic field across the entire inner volume of the system.",,"Caught firmly in the grip of Gehenna and heated powerfully by its gravitational forces as well as friction with its accretion disk, Angra Mainyu is a hot gas giant of only just sub-stellar mass. The constant reactions within its core and atmosphere propel millions of tonnes of ionized gases into space every minute, creating a powerful magnetic field across the entire inner volume of the system.",
vayra_gehenna_perdition,CUSTOM,"A small, ramshackle deep-space construct, held in place against the powerful gravitational draw of Gehenna by massive station-keeping thrusters. A dedicated crew of the sector's most wanted pirates inhabit Perdition, taking advantage of the station's hellish environs to partially ensure their security.",,"A small, ramshackle deep-space construct, held in place against the powerful gravitational draw of Gehenna by massive station-keeping thrusters. A dedicated crew of the sector's most wanted pirates inhabit Perdition, taking advantage of the station's hellish environs to partially ensure their security.",
vayra_gehenna_tortuga,CUSTOM,"Originally anchored around the hulk of a Domain-era seedship whose crew turned buccaneer even before the Collapse, the pirate haven of Tortuga has since grown to an expansive deep-space megacity. Millions of souls seeking an escape from the panopticon of the Hegemony, the megacorps, or their local governments have one way or another made their way here; whether or not the anarchy and lawlessness of Tortuga represents an actual improvement for them is a different question.",,"Originally anchored around the hulk of a Domain-era seedship whose crew turned buccaneer even before the Collapse, the pirate haven of Tortuga has since grown to an expansive deep-space megacity. Millions of souls seeking an escape from the panopticon of the Hegemony, the megacorps, or their local governments have one way or another made their way here; whether or not the anarchy and lawlessness of Tortuga represents an actual improvement for them is a different question.",
vayra_kadur,CUSTOM,"An early beneficiary of Domain terraforming projects, the surface of Kadur was once a habitable, resource-rich desert spotted with lush oases and sapphire seas and inhabited by nearly a hundred million people. Now, however, the planet's atmosphere is stained an ugly yellow-brown - choked with long-lived viral spores immediately lethal to all known forms of life.",,"As you enter orbit around Kadur, automated sentry beacons ping you with incessant messages warning of viral contamination and urging you to reverse course. Thick, wavering tendrils of spores seem to reach towards your ship from the upper atmosphere like the grasping tentacles of some enormous beast, necessitating continual minute adjustments in order to avoid. Despite these inimical conditions, some crazed few still inhabit the fragmented and battle-scarred ruins of the orbital facilities around the planet: Refugees with nowhere else to go, of course, but also pirates, smugglers, and other low-lifes whose need for a place to lay low outweighs their concern for the dangers present.",
vayra_kadur_revenant,CUSTOM,"A katamari of derelict spacecraft, arrayed around the massive burned-out hulk of a Caliph-class dreadnought as a centerpiece and foundation. Scaffolding, rigging, and hastily constructed habitation domes encrust the exterior of every ship that looks to retain even a shred of structural integrity.",,"A katamari of derelict spacecraft, arrayed around the massive burned-out hulk of a Caliph-class dreadnought as a centerpiece and foundation. Scaffolding, rigging, and hastily constructed habitation domes encrust the exterior of every ship that looks to retain even a shred of structural integrity.",
vayra_kadur_toxx,CUSTOM,"A hulking mass of space wreckage, standing out even among the shattered fragments of orbital docks, shipyards, stations and satellites ringing Kadur. Occasionally, a small segment will break off and descend into the toxic yellow-brown soup of the planet's spore-choked atmosphere, trailing flame.",,"As you enter orbit around Kadur, automated sentry beacons ping you with incessant messages warning of viral contamination and urging you to reverse course. Thick, wavering tendrils of spores seem to reach towards your ship from the upper atmosphere like the grasping tentacles of some enormous beast, necessitating continual minute adjustments in order to avoid. Despite these inimical conditions, some crazed few still inhabit the fragmented and battle-scarred ruins of the orbital facilities around the planet: Refugees with nowhere else to go, of course, but also pirates, smugglers, and other low-lifes whose need for a place to lay low outweighs their concern for the dangers present.",
vayra_mirage_star,CUSTOM,"Mirage is a large, bright main sequence star nearing the end of its life. Its deep, warm yellow light has a tendency to wash out detail, especially when filtered through the densely packed Seraphim asteroids which keep its relatively close-orbiting second and third planets within human-survivable temperature ranges.",,"Mirage is a large, bright main sequence star nearing the end of its life. Its deep, warm yellow light has a tendency to wash out detail, especially when filtered through the densely packed Seraphim asteroids which keep its relatively close-orbiting second and third planets within human-survivable temperature ranges.",
vayra_oasis,CUSTOM,"Oasis, the jewel of Mirage, was almost completely terraformed by the time of the Collapse; a rare occurrence in the sector. While uncomfortably hot and humid, the climate is survivable by unprotected humans and the atmosphere is breathable provided one has received the necessary immunizations. Vegetation grows thick and rich across every exposed scrap of land, kept at bay by periodic slash-and-burn campaigns by the populace.",,"Oasis, the jewel of Mirage, was almost completely terraformed by the time of the Collapse; a rare occurrence in the sector. While uncomfortably hot and humid, the climate is survivable by unprotected humans and the atmosphere is breathable provided one has received the necessary immunizations. Vegetation grows thick and rich across every exposed scrap of land, kept at bay by periodic slash-and-burn campaigns by the populace.",
vayra_requiem,CUSTOM,"A gargantuan, ancient fortification dating back to the earliest Domain colonization efforts in the sector. Habitat pods and jury-rigged expansions form a patchwork over the outer hull, obscuring many of the sensor domes, docking spires, and imposing heavy weapons emplacements it originally bristled with - though more than enough of the latter remain to deter any possible assault.",,"A gargantuan, ancient fortification dating back to the earliest Domain colonization efforts in the sector. Habitat pods and jury-rigged expansions form a patchwork over the outer hull, obscuring many of the sensor domes, docking spires, and imposing heavy weapons emplacements it originally bristled with - though more than enough of the latter remain to deter any possible assault.",
vayra_truth_star,CUSTOM,"Truth's rapid orbit carries it around its primary in a matter of weeks, producing rapidly changing sub-seasonal weather conditions on the planets in the system and periodically eclipsing the soft, warm light of Mirage with its own harsh white illumination.",,"Truth's rapid orbit carries it around its primary in a matter of weeks, producing rapidly changing sub-seasonal weather conditions on the planets in the system and periodically eclipsing the soft, warm light of Mirage with its own harsh white illumination.",
vayra_yakchal,CUSTOM,"Yakchal is an ice giant comprised primarily of hydrogen, oxygen, and nitrogen. The planet's surface is compressed by immense gravity and frequently obscured by whirling thunderstorms, which combine to make landing - and returning to orbit - extremely difficult. A corporate ice-mining complex stakes out a meager existence there, established to manufacture starship fuel from abundant water-ice on the surface.",,"Yakchal is an ice giant comprised primarily of hydrogen, oxygen, and nitrogen. The planet's surface is compressed by immense gravity and frequently obscured by whirling thunderstorms, which combine to make landing - and returning to orbit - extremely difficult. A corporate ice-mining complex stakes out a meager existence there, established to manufacture starship fuel from abundant water-ice on the surface.",
kadur_remnant,FACTION,"Born from the unlikely alliance of two traditionally opposed colonies who banded together during the Collapse to seize their independence from the Domain of Man; the cult-colonies of the Kadur Theocracy were once a great power in the Persean Sector with their own native shipbuilding industry and a powerful spaceborne navy. But now the theocrats are no more - murdered along with millions of the Kadur people in a brutal conflict which saw the garden world Oasis, the jewel of the Mirage system, seized by the Hegemony and Kadur itself devastated by a Planet Killer-class virus bomb. Now the Kadur Remnant skulk the fringes of the sector in a captured Domain-era orbital fortress and the derelict wreckage of their once-great fleets, fighting a desperate battle for the continued survival of their religion and their people.

The faith shared by all Kadur people is still deeply ingrained in every part of their culture, but where the Theocracy was inflexible and hierarchical, the Remnant is decentralized and fluid. Their shared beliefs have grown less dogmatic; focused more now on the connection between individuals forged through mutual hardship, and less on the divine right to power claimed in years past by their religious leaders. The Kadur people remain staunchly independent isolationists, regarding other factions with at best a wary suspicion born from centuries of mutual distrust, but have begun to make some diplomatic connections with other political players in the sector who are hostile to the Hegemony.",,,
vayra_bread,PLANET,"Comprised of several different exotic elements, the surface of this dense semigaseous planet churns and roils constantly in a beautiful - and entirely hostile to any sort of terrestrial habitation - display of planetary chemistry.",,"From low orbit, the shimmering clouds of rare elements present on the planet below are even more impressive. You watch in wonder as a massive violet cloudfront sweeps across the surface in an eddy of color, leaving minute whirlwinds of iridescent red, purple, yellow, and green behind it.",
vayra_abid,SHIP,"A rare sight in the sector, the Abid is an atmosphere-capable heavy bomber carrying explosive ""dumb"" bombs designed to evade planetary defense systems through their lack of active guidance. Although much less likely to hit their target when deployed in microgravity environments such as space combat, the maximum damage potential of its bombs makes it an extremely credible threat to large targets such as stations and capital ships.",,,
vayra_archimandrite,SHIP,"The 'hammer' to the Targe's more heavily armored but less mobile 'anvil', the Archimandrite is a versatile combat destroyer equipped with a robust flux core capable of overcharging the vessel's weapons and engines for a short period of time, and thus capable of impressive bursts of speed and firepower. With a potent forward battery making it well-suited for deployment as either an artillery ship or a mobile striker, it is both loved by the Kadur and feared by their enemies.",,,
vayra_arquebusier,SHIP,"The Arquebusier, named for its trademark weapon, carries a miniaturized version of the fearsome Fission Howitzer to deliver punishing anti-armor firepower from extreme range. A deep flux pool supporting a heavy frontal shield emitter and temporarily overclockable autoloader further enhance its fire support capabilities.",,,
vayra_prophet,SHIP,"With the Caliphs fled or fallen, the Prophet-class battleship is now the heaviest vessel deployed by what remains of the Kadur navy; a true spaceborne leviathan, heavily armed and armored, capable of fighting off an Onslaught in close combat or strongpointing a defensive formation against a much larger fleet. 

Lacking a proper orbital shipyard capable of full-scale capital ship construction, each hull must now be patched together manually - one at a time - in an incredibly labor-intensive process utilizing dozens of nanoforges and MPCs each hacked to output a single component. While expensive and laborious, none can deny the effectiveness of the result.",,,
vayra_behemoth,SHIP,"Behemoth-class battlecruisers are armed with a superheavy kinetic projectile accelerator running the entire length of the ship, built to provide long-range fire support. Mounting an experimental main reactor weapons redirect system, they are commonly deployed as system defense vessels by the Kadur navy.",,,
vayra_buzzard,SHIP,"Protected by thick sloped armor, the Buzzard is a tough nut to crack. While notably overgunned for such a small craft, the amount of targeting equipment and other support infrastructure crammed into its frame leaves the actual fitting of weapons a difficult, frustrating, and drawn-out process rife with compromises - a fact often cursed by its maintenance techs and captains alike.",,,
vayra_caliph,SHIP,"The titanic Caliph-class superdreadnought once, as the flagship of the lost Kadur Theocracy naval forces, led gleaming fleets of starships in defence of the Mirage/Truth binary system. Now battle-scarred and damaged but still very much an imposing presence, the terrible might of the Caliph represents the last dying gasp of a once-mighty nation and the last hope of bloody revenge for its bitterly vindictive crew.  Bristling with armament and well-protected behind thick armored belts, the Caliph is viewed by some of those aboard as the clenched fist of their vengeful god, and any who have stood against it would do little to argue that point - if any survivors of such a battle could be found.",,,
vayra_camel,SHIP,"The Camel-class heavy frigate, named after a creature from Old Earth of legendary strength, is one of the largest combat vessels still classifiable as a frigate. Its thick armor and respectable ordnance capacity form the backbone of Kadur combat patrols.",,,
vayra_dervish,SHIP,"The Dervish is an agile light interceptor, equipped with an experimental short-range mass driver firing unstable crystalline shards that fragment explosively on contact with intervening matter as well as a light AAM pod to threaten enemy strike craft. While well-suited to harrying enemy small craft, it falters when faced with more heavily armored or shielded targets.",,,
vayra_dirk,SHIP,"Equipped with a light Jezail kinetic mass driver, the fragile Dirk excels in its role as a long-range support craft. A broad-spectrum defensive flare system provides limited antimissile capabilities.",,,
vayra_djinn,SHIP,Djinn-class vessels begin their service life as Phaeton tankers before being heavily refitted. They sacrifice a little fuel capacity for a heavy missile system.,,,
vayra_dolphin,SHIP,"Little more than a brick of heavy duranium armor bolted to a set of cruiser-grade engines, the Dolphin-class tugship was originally designed to accompany Kadur Theocracy crusade fleets across the sector. While the Theocrats are dead and the Kadur launch no more crusade fleets, the Dolphin still has a niche as a hardened combat tug and provides considerably more survivability than the sector-standard Ox.",,,
vayra_falchion,SHIP,"The Falchion-class destroyer possesses respectable armor plating for its class, and a mid-weight weapons loadout with heavy convergence on the vessel's forward section. While it has excellent speed for a destroyer, inexperienced or reckless captains can easily find themselves deep in enemy territory with their shields overloaded, their reactor redlining, and missiles closing in. All told, the Falchion an effective hunter-killer when deployed against lighter vessels and, when misused, a reliable source of junior officer casualties among what remains of the Kadur fleet.",,,
vayra_ghulam,SHIP,"A Qamar assault craft design, the Ghulam is heavily armored, shielded, and carries a pair of miniaturized rail drivers firing fission-reactive shells optimized for electromagnetic disruption. Relatively slow for a fighter, it is designed to be a persistent and extremely difficult to eliminate threat to enemy warships in close combat.",,,
vayra_golem,SHIP,"A menacing warship, plated with metre-thick sloped armor and brandishing a pair of heavy ballistic batteries - but light on both missile armament and point defense and reliant on escort craft for protection - Golem-class cruisers are the primary system defense craft of the Kadur Holy Fleet. While tough and heavily armed, they have a reputation among Kadur engineers and shiptechs for outright hostility to modification due to a lack of ordnance capacity and mounting space.",,,
vayra_hauberk,SHIP,Hauberk-class Electronic Warfare destroyers boast an impressive array of equipment designed to jam enemy targeting sensors while enhancing those of their allies.,,,
vayra_hegbinger,SHIP,"Originally a lightly armed patrol destroyer, all surviving examples of the Torturer were refitted by the Hegemony with surplus phase coils and experimental attack systems extracted from Tri-Tachyon corporation wrecks after the chaos of the first and second AI wars. Due to mental strain caused by the the poorly-understood mechanics of entrance into p-space, placement aboard these ships is regarded as something of a punishment among Hegemony captains - that said, none can deny their effectiveness.",,,
vayra_phalanx,SHIP,"One of the first indigenous Kaduran fighter designs ever produced, the Phalanx excels at pressuring shields and forcing overloads with its light mass drivers and Jerboa microspike projectors. Lacking any explosive punch of its own, it is typically paired with a bomber or assault fighter to follow up on the openings it creates.",,,
vayra_hoplite,SHIP,"Based on an upscaled Phalanx fighter chassis, the Hoplite trades in its light volley drivers and microspike rails for a pair of Jacana kinetic spike missiles - albeit at a slightly lower density and power than their shipborne counterparts. Enlarged engines allow the craft to maintain a similar thrust-to-mass ratio to its smaller cousin.",,,
vayra_phalanx_m,SHIP,"This Kadur fightercraft's weapons systems have been swapped out for sector-standard light machine guns, and its light spike missiles traded in for a pair of unique kinetic disk launchers utilizing poorly understood mass-anomaly tech to 'rebound' off of targets and return to the fighter. In addition, the hull has been painted in the trademark steel blue and ice white of the Mayasuran Navy; too professional of a conversion to be a battlefield capture, this points to increased cooperation and collaboration between the two nations in their eternal war against the Hegemony.

One of the first indigenous Kaduran fighter designs ever produced, the Phalanx excels at pressuring shields and forcing overloads with its light mass drivers and Jerboa microspike projectors. Lacking any explosive punch of its own, it is typically paired with a bomber or assault fighter to follow up on the openings it creates.",,,
